Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3459463|1|1|1|3775.5777081|34594631|4|2|2|2|2|2|||||
3459463|1|2|2|3775.5777081|34594631|1||||||||||
3459463|1|3|3|3775.5777081|34594631|1||||||||||
3459464|1|1|1|3042.6086417|34594641|1||||||||||
3459464|1|2|2|3042.6086417|34594641|1||||||||||
3459464|1|3|3|3042.6086417|34594641|3|2|2|2|2|2|||||
3459464|1|4|4|3042.6086417|34594641|3|2|2|2|2|2|||||
3459465|1|1|1|3208.6101963|34594651|1||||||||||
3459466|1|1|1|7689.6795468|34594661|1||||||||||
3459467|1|1|1|2957.271455|34594671|1||||||||||
3459467|1|2|2|2957.271455|34594671|3|2|2|2|1||||||1
3459467|1|3|3|2957.271455|34594671|1||||||||||
3459468|1|1|1|4428.4375593|34594681|1||||||||||
3459468|1|2|2|4428.4375593|34594681|3|2|2|2|2|2|||||
3459469|1|1|1|5278.2730351|34594691|1||||||||||
3459469|1|2|2|5278.2730351|34594691|4|2|2|2|2|2|||||
3459469|1|3|3|5278.2730351|34594691|3|2|2|2|2|2|||||
3459469|1|4|4|5278.2730351|34594691|3|2|2|2|2|2|||||
3459470|1|1|1|2838.6183091|34594701|1||||||||||
3459470|1|2|2|2838.6183091|34594701|1||||||||||
3459471|1|1|1|3955.0535262|34594711|1||||||||||
3459471|1|2|2|3955.0535262|34594711|1||||||||||
3459472|1|1|1|2352.8389491|34594721|1||||||||||
3459472|1|2|2|2352.8389491|34594721|4|2|2|2|2|2|||||
3459473|1|1|1|3491.1847943|34594731|1||||||||||
3459473|1|2|2|3491.1847943|34594731|1||||||||||
3459474|1|1|1|3220.6290685|34594741|1||||||||||
3459474|1|2|2|3220.6290685|34594741|3|2|2|2|2|2|||||
3459475|1|1|1|2781.1759398|34594751|4|2|2|2|2|2|||||
3459475|1|2|2|2781.1759398|34594751|1||||||||||
3459476|1|1|1|3561.6035251|34594761|1||||||||||
3459476|1|2|2|3561.6035251|34594761|1||||||||||
3459476|1|4|4|3561.6035251|34594761|4|1|||||||||
3459477|1|1|1|2840.9119705|34594771|1||||||||||
3459477|1|2|2|2840.9119705|34594771|4|2|2|2|2|2|||||
3459477|1|3|3|2840.9119705|34594771|1||||||||||
3459478|1|1|1|2246.0271374|34594781|1||||||||||
3459479|1|1|1|2129.8260492|34594791|1||||||||||
3459479|1|2|2|2129.8260492|34594791|1||||||||||
3459479|1|3|3|2129.8260492|34594791|3|2|2|2|2|2|||||
3459479|1|4|4|2129.8260492|34594791|3|2|2|2|2|2|||||
3459480|1|1|1|4868.6513461|34594801|4|2|2|2|2|2|||||
3459480|1|2|2|4868.6513461|34594801|3|2|2|2|2|2|||||
3459480|1|3|3|4868.6513461|34594801|3|2|2|2|2|2|||||
3459481|1|1|1|1987.0328163|34594811|1||||||||||
3459481|1|2|2|1987.0328163|34594811|4|2|2|2|2|2|||||
3459482|1|1|1|7299.2845817|34594821|1||||||||||
3459483|1|1|1|9643.5201172|34594831|4|2|2|2|2|2|||||
3459483|1|2|2|9643.5201172|34594831|1||||||||||
3459483|1|3|3|9643.5201172|34594831|1||||||||||
3459484|1|1|1|6566.2939431|34594841|1||||||||||
3459484|1|2|2|6566.2939431|34594841|1||||||||||
3459484|1|3|3|6566.2939431|34594841|2|2|2|2|1||||||1
3459484|1|4|4|6566.2939431|34594841|1||||||||||
3459484|1|5|5|6566.2939431|34594841|1||||||||||
3459484|1|6|6|6566.2939431|34594841|1||||||||||
3459485|1|1|1|7368.1945072|34594851|4|2|2|2|2|2|||||
3459485|1|2|2|7368.1945072|34594851|1||||||||||
3459485|1|3|3|7368.1945072|34594851|1||||||||||
3459485|1|4|4|7368.1945072|34594851|1||||||||||
3459486|1|1|1|7299.2845817|34594861|5||||||||||
3459487|1|1|1|7299.2845817|34594871|6|2|2|2|2|2|||||
3459488|1|1|1|9504.1397402|34594881|1||||||||||
3459489|1|1|1|7979.3126599|34594891|1||||||||||
3459489|1|2|2|7979.3126599|34594891|1||||||||||
3459490|1|1|1|10077.553446|34594901|1||||||||||
3459490|1|2|2|10077.553446|34594901|3|2|2|2|1||||||1
3459490|1|3|3|10077.553446|34594901|2|2|2|2|1||||||1
3459491|1|1|1|741.559076|34594911|4|2|2|2|2|2|||||
3459491|1|2|2|741.559076|34594911|1||||||||||
3459491|1|3|3|741.559076|34594911|3|2|2|2|2|2|||||
3459492|1|1|1|1403.8400977|34594921|4|2|2|2|2|2|||||
3459492|1|2|2|1403.8400977|34594921|1||||||||||
3459493|1|1|1|1603.4377866|34594931|1||||||||||
3459493|1|2|2|1603.4377866|34594931|1||||||||||
3459493|1|3|3|1603.4377866|34594931|3|2|2|2|2|2|||||
3459494|1|4|4|1327.1969078|34594941|3|2|2|2|2|2|||||
3459494|1|1|1|1327.1969078|34594941|1||||||||||
3459494|1|2|2|1327.1969078|34594941|4|2|2|2|2|1|7|2||2|
3459494|1|3|3|1327.1969078|34594941|4|2|2|1|||||||
3459495|1|1|1|1161.007286|34594951|4|1|||||||||
3459495|1|2|2|1161.007286|34594951|3|2|2|2|2|2|||||
3459495|1|3|3|1161.007286|34594951|5||||||||||
3459495|1|4|4|1161.007286|34594951|4|1|||||||||
3459495|1|5|5|1161.007286|34594951|1||||||||||
3459495|1|6|6|1161.007286|34594951|4|2|2|2|1||||||1
3459496|1|1|1|775.61049119|34594961|1||||||||||
3459496|1|2|2|775.61049119|34594961|4|2|2|2|2|2|||||
3459496|1|3|3|775.61049119|34594961|3|2|2|2|2|2|||||
3459497|1|1|1|1211.1787286|34594971|1||||||||||
3459497|1|2|2|1211.1787286|34594971|4|2|2|2|1||||||1
3459497|2|1|1|1211.1787286|34594972|4|2|2|2|2|2|||||
3459497|2|2|2|1211.1787286|34594972|1||||||||||
3459498|1|1|1|626.04620353|34594981|4|2|2|2|2|1|8|2||2|
3459498|1|2|2|626.04620353|34594981|4|2|2|2|2|2|||||
3459498|1|3|3|626.04620353|34594981|1||||||||||
3459498|1|4|4|626.04620353|34594981|4|1|||||||||
3459498|1|5|5|626.04620353|34594981|4|2|2|2|2|2|||||
3459498|1|6|6|626.04620353|34594981|6|2|2|2|2|2|||||
3459498|1|7|7|626.04620353|34594981|2|2|2|2|1||||||1
3459498|1|8|8|626.04620353|34594981|1||||||||||
3459499|1|1|1|981.89036088|34594991|1||||||||||
3459499|1|2|2|981.89036088|34594991|1||||||||||
3459499|1|3|3|981.89036088|34594991|3|2|2|2|2|2|||||
3459500|1|1|1|1400.5610321|34595001|4|2|2|2|2|2|||||
3459500|1|2|2|1400.5610321|34595001|1||||||||||
3459500|1|3|3|1400.5610321|34595001|3|2|2|2|2|2|||||
3459500|1|4|4|1400.5610321|34595001|3|2|2|2|2|2|||||
3459501|1|1|1|1809.7862114|34595011|1||||||||||
3459501|1|2|2|1809.7862114|34595011|4|2|2|2|2|2|||||
3459501|1|3|3|1809.7862114|34595011|1||||||||||
3459502|1|1|1|838.45473687|34595021|4|2|2|2|2|1|9||||
3459502|1|2|2|838.45473687|34595021|1||||||||||
3459502|1|3|3|838.45473687|34595021|2|2|2|2|1||||||1
3459502|1|4|4|838.45473687|34595021|1||||||||||
3459502|1|5|5|838.45473687|34595021|1||||||||||
3459503|1|1|1|1327.5268638|34595031|4|2|2|2|2|2|||||
3459503|1|2|2|1327.5268638|34595031|1||||||||||
3459503|1|3|3|1327.5268638|34595031|1||||||||||
3459503|1|4|4|1327.5268638|34595031|1||||||||||
3459503|1|5|5|1327.5268638|34595031|1||||||||||
3459503|1|6|6|1327.5268638|34595031|1||||||||||
3459504|1|1|1|1880.142988|34595041|1||||||||||
3459504|1|2|2|1880.142988|34595041|4|2|2|2|2|1|11||||
3459505|1|1|1|1777.6112947|34595051|1||||||||||
3459505|1|2|2|1777.6112947|34595051|3|2|2|2|2|2|||||
3459505|1|3|3|1777.6112947|34595051|3|2|2|2|2|2|||||
3459506|1|1|1|937.98147075|34595061|4|2|2|2|2|1|10||||
3459506|1|2|2|937.98147075|34595061|1||||||||||
3459506|1|3|3|937.98147075|34595061|3|2|2|2|2|2|||||
3459506|1|4|4|937.98147075|34595061|2|2|2|2|1||||||1
3459507|1|1|1|1463.3284235|34595071|1||||||||||
3459507|1|2|2|1463.3284235|34595071|3|1|||||||||
3459507|1|3|3|1463.3284235|34595071|3|2|2|2|2|2|||||
3459508|1|1|1|3153.1214799|34595081|4|2|2|2|2|1|10||||
3459508|1|2|2|3153.1214799|34595081|1||||||||||
3459508|1|4|4|3153.1214799|34595081|5||||||||||
3459508|1|5|5|3153.1214799|34595081|5||||||||||
3459508|1|6|6|3153.1214799|34595081|5||||||||||
3459508|1|7|7|3153.1214799|34595081|6|2|2|2|2|2|||||
3459509|1|1|1|879.55183485|34595091|1||||||||||
3459509|1|2|2|879.55183485|34595091|1||||||||||
3459510|1|1|1|799.497493|34595101|4|1|||||||||
3459510|1|2|2|799.497493|34595101|1||||||||||
3459510|1|3|3|799.497493|34595101|2|2|2|2|1||||||1
3459510|1|4|4|799.497493|34595101|2|2|2|2|1||||||1
3459511|1|1|1|990.55761554|34595111|1||||||||||
3459511|1|2|2|990.55761554|34595111|4|2|2|2|2|1|11||||
3459511|1|3|3|990.55761554|34595111|4|2|2|2|1||||||1
3459511|1|4|4|990.55761554|34595111|3|2|2|2|2|2|||||
3459512|1|1|1|898.98060994|34595121|4|2|2|2|2|1|8|2||2|
3459514|1|1|1|1336.9905693|34595141|4|2|2|2|2|2|||||
3459514|1|2|2|1336.9905693|34595141|1||||||||||
3459515|1|1|1|1111.0412919|34595151|4|2|2|2|2|1|11||||
3459515|1|2|2|1111.0412919|34595151|6|2|2|2|2|2|||||
3459515|1|3|3|1111.0412919|34595151|1||||||||||
3459515|1|4|4|1111.0412919|34595151|3|2|2|2|2|2|||||
3459515|1|5|5|1111.0412919|34595151|3|2|2|2|2|2|||||
3459516|1|1|1|977.76970925|34595161|1||||||||||
3459516|1|2|2|977.76970925|34595161|1||||||||||
3459516|1|3|3|977.76970925|34595161|3|2|2|2|2|2|||||
3459516|1|4|4|977.76970925|34595161|3|2|2|2|2|2|||||
3459517|1|1|1|1431.2478604|34595171|4|2|2|2|2|2|||||
3459517|1|2|2|1431.2478604|34595171|2|2|2|2|1||||||1
3459517|1|3|3|1431.2478604|34595171|1||||||||||
3459518|1|1|1|1802.9360633|34595181|1||||||||||
3459518|1|2|2|1802.9360633|34595181|4|2|2|2|1||||||1
3459518|1|3|3|1802.9360633|34595181|4|1|||||||||
3459518|1|5|5|1802.9360633|34595181|3|2|2|2|2|2|||||
3459519|1|1|1|1071.0351314|34595191|1||||||||||
3459520|1|1|1|861.51321723|34595201|1||||||||||
3459521|1|1|1|918.53274978|34595211|4|2|2|2|2|1|10||||
3459521|1|2|2|918.53274978|34595211|3|2|2|2|2|2|||||
3459522|1|3|3|1336.4441038|34595221|3|2|2|2|2|2|||||
3459522|1|5|5|1336.4441038|34595221|4|2|2|2|2|1|7|2||2|
3459522|1|1|1|1336.4441038|34595221|1||||||||||
3459522|1|2|2|1336.4441038|34595221|4|2|2|1|||||||
3459523|1|1|1|1937.3950376|34595231|4|2|2|2|2|2|||||
3459523|1|2|2|1937.3950376|34595231|3|2|2|2|2|2|||||
3459523|1|3|3|1937.3950376|34595231|1||||||||||
3459523|1|4|4|1937.3950376|34595231|3|2|2|2|2|2|||||
3459524|1|1|1|1334.2266769|34595241|1||||||||||
3459524|1|2|2|1334.2266769|34595241|4|1|||||||||
3459524|1|3|3|1334.2266769|34595241|3|2|2|2|2|2|||||
3459525|1|1|1|2635.8673933|34595251|1||||||||||
3459525|1|2|2|2635.8673933|34595251|4|2|2|2|2|2|||||
3459526|1|1|1|2248.9847849|34595261|1||||||||||
3459526|1|2|2|2248.9847849|34595261|2|2|2|2|1||||||1
3459527|1|1|1|12206.371968|34595271|1||||||||||
3459527|1|2|2|12206.371968|34595271|4|2|2|2|2|1|10||||
3459528|1|1|1|11504.831674|34595281|1||||||||||
3459528|1|2|2|11504.831674|34595281|2|2|2|2|1||||||1
3459528|1|3|3|11504.831674|34595281|1||||||||||
3459529|1|1|1|7606.9661443|34595291|1||||||||||
3459529|1|2|2|7606.9661443|34595291|1||||||||||
3459529|1|3|3|7606.9661443|34595291|3|2|2|2|2|2|||||
3459529|1|4|4|7606.9661443|34595291|3|2|2|2|2|2|||||
3459529|1|5|5|7606.9661443|34595291|1||||||||||
3459529|1|6|6|7606.9661443|34595291|1||||||||||
3459530|1|1|1|8736.5065182|34595301|1||||||||||
3459530|1|2|2|8736.5065182|34595301|4|2|2|2|1||||||2
3459530|1|3|3|8736.5065182|34595301|3|2|2|2|2|2|||||
3459530|1|4|4|8736.5065182|34595301|3|2|2|2|2|2|||||
3459531|1|1|1|10676.637755|34595311|1||||||||||
3459531|1|2|2|10676.637755|34595311|1||||||||||
3459532|1|1|1|7912.704286|34595321|1||||||||||
3459532|1|2|2|7912.704286|34595321|1||||||||||
3459532|1|3|3|7912.704286|34595321|4|2|2|2|1||||||2
3459533|1|1|1|8027.0974421|34595331|1||||||||||
3459533|1|2|2|8027.0974421|34595331|4|2|2|2|2|2|||||
3459533|1|3|3|8027.0974421|34595331|3|2|2|2|2|2|||||
3459533|1|4|4|8027.0974421|34595331|3|2|2|2|2|2|||||
3459534|1|1|1|7008.3751908|34595341|1||||||||||
3459535|1|1|1|13235.974689|34595351|1||||||||||
3459536|1|1|1|7736.5732128|34595361|1||||||||||
3459536|1|2|2|7736.5732128|34595361|4|2|2|2|2|2|||||
3459536|1|3|3|7736.5732128|34595361|1||||||||||
3459536|1|4|4|7736.5732128|34595361|3|2|2|2|2|2|||||
3459537|1|1|1|4467.8777183|34595371|1||||||||||
3459537|1|2|2|4467.8777183|34595371|3|2|2|2|2|2|||||
3459538|1|1|1|4906.5554888|34595381|1||||||||||
3459538|1|2|2|4906.5554888|34595381|2|2|2|2|1||||||1
3459539|1|1|1|5099.4073204|34595391|1||||||||||
3459539|1|2|2|5099.4073204|34595391|2|2|2|2|1||||||1
3459539|1|3|3|5099.4073204|34595391|1||||||||||
3459540|1|1|1|4565.0766176|34595401|1||||||||||
3459540|1|2|2|4565.0766176|34595401|4|2|2|2|2|2|||||
3459541|1|1|1|5244.6928147|34595411|1||||||||||
3459542|1|1|1|5228.2682552|34595421|1||||||||||
3459542|1|2|2|5228.2682552|34595421|1||||||||||
3459542|1|3|3|5228.2682552|34595421|1||||||||||
3459542|1|4|4|5228.2682552|34595421|1||||||||||
3459543|1|1|1|6165.9297619|34595431|1||||||||||
3459543|1|2|2|6165.9297619|34595431|1||||||||||
3459544|1|1|1|4899.4891637|34595441|1||||||||||
3459544|1|2|2|4899.4891637|34595441|1||||||||||
3459545|1|1|1|2744.4317362|34595451|1||||||||||
3459545|1|2|2|2744.4317362|34595451|1||||||||||
3459545|1|3|3|2744.4317362|34595451|3|2|2|2|2|2|||||
3459545|1|4|4|2744.4317362|34595451|3|2|2|2|2|2|||||
3459546|1|1|1|6353.2678507|34595461|1||||||||||
3459547|1|1|1|4248.6005824|34595471|1||||||||||
3459547|1|2|2|4248.6005824|34595471|2|2|2|2|1||||||1
3459548|1|1|1|4377.7385288|34595481|4|2|2|2|2|2|||||
3459548|1|2|2|4377.7385288|34595481|4|2|2|2|2|2|||||
3459548|1|3|3|4377.7385288|34595481|2|2|2|2|1||||||1
3459549|1|1|1|10425.996286|34595491|1||||||||||
3459549|1|2|2|10425.996286|34595491|2|2|2|2|1||||||1
3459550|1|1|1|8480.9132276|34595501|4|2|2|2|2|2|||||
3459550|1|2|2|8480.9132276|34595501|2|2|2|2|1||||||1
3459551|1|1|1|10868.571572|34595511|1||||||||||
3459551|1|2|2|10868.571572|34595511|1||||||||||
3459551|1|3|3|10868.571572|34595511|1||||||||||
3459551|1|4|4|10868.571572|34595511|1||||||||||
3459552|1|1|1|9714.3743501|34595521|1||||||||||
3459552|1|2|2|9714.3743501|34595521|4|2|2|2|2|2|||||
3459553|1|1|1|5834.8397392|34595531|1||||||||||
3459553|1|2|2|5834.8397392|34595531|3|1|||||||||
3459554|1|1|1|5081.2781823|34595541|1||||||||||
3459554|1|2|2|5081.2781823|34595541|1||||||||||
3459554|1|3|3|5081.2781823|34595541|2|2|2|2|1||||||1
3459555|1|1|1|2889.5479751|34595551|1||||||||||
3459555|1|2|2|2889.5479751|34595551|1||||||||||
3459556|1|1|1|4260.7689035|34595561|1||||||||||
3459556|1|2|2|4260.7689035|34595561|4|2|2|2|2|2|||||
3459556|1|3|3|4260.7689035|34595561|3|2|2|2|2|2|||||
3459557|1|1|1|7046.2439967|34595571|1||||||||||
3459557|1|2|2|7046.2439967|34595571|4|2|2|2|2|2|||||
3459558|1|1|1|7312.7482971|34595581|1||||||||||
3459558|1|2|2|7312.7482971|34595581|1||||||||||
3459559|1|1|1|7882.5837931|34595591|2|2|2|2|1||||||1
3459559|1|2|2|7882.5837931|34595591|4|2|2|2|2|2|||||
3459560|1|1|1|9442.905471|34595601|4|2|2|2|2|2|||||
3459560|1|2|2|9442.905471|34595601|1||||||||||
3459561|1|1|1|6261.8353338|34595611|1||||||||||
3459561|1|2|2|6261.8353338|34595611|1||||||||||
3459561|1|3|3|6261.8353338|34595611|3|2|2|2|2|2|||||
3459562|1|1|1|6779.9307925|34595621|4|2|2|2|2|2|||||
3459562|1|2|2|6779.9307925|34595621|4|2|2|2|2|2|||||
3459562|1|3|3|6779.9307925|34595621|1||||||||||
3459562|1|4|4|6779.9307925|34595621|1||||||||||
3459563|1|1|1|4876.1165388|34595631|1||||||||||
3459563|1|2|2|4876.1165388|34595631|4|2|2|2|2|1|10||||
3459563|1|3|3|4876.1165388|34595631|3|2|2|2|2|2|||||
3459564|1|1|1|6618.5083596|34595641|1||||||||||
3459564|1|2|2|6618.5083596|34595641|1||||||||||
3459564|1|3|3|6618.5083596|34595641|3|1|||||||||
3459565|1|1|1|5172.931491|34595651|1||||||||||
3459565|1|2|2|5172.931491|34595651|1||||||||||
3459565|1|3|3|5172.931491|34595651|3|2|2|2|2|2|||||
3459565|1|4|4|5172.931491|34595651|3|2|2|2|2|2|||||
3459566|1|1|1|4876.1165388|34595661|1||||||||||
3459566|1|2|2|4876.1165388|34595661|1||||||||||
3459566|1|3|3|4876.1165388|34595661|3|2|2|2|2|2|||||
3459567|1|1|1|6321.6934073|34595671|1||||||||||
3459567|1|2|2|6321.6934073|34595671|1||||||||||
3459568|1|1|1|468.37027404|34595681|1||||||||||
3459568|1|2|2|468.37027404|34595681|4|2|2|2|2|2|||||
3459569|1|1|1|348.54459676|34595691|1||||||||||
3459570|1|1|1|419.069276|34595701|1||||||||||
3459570|1|2|2|419.069276|34595701|4|1|||||||||
3459571|1|1|1|742.70158316|34595711|1||||||||||
3459571|1|2|2|742.70158316|34595711|1||||||||||
3459572|1|1|1|439.95190142|34595721|4|2|2|2|2|2|||||
3459573|1|1|1|422.81756446|34595731|4|2|2|2|2|2|||||
3459573|1|2|2|422.81756446|34595731|1||||||||||
3459573|1|3|3|422.81756446|34595731|4|2|2|2|2|2|||||
3459573|1|4|4|422.81756446|34595731|1||||||||||
3459573|1|5|5|422.81756446|34595731|1||||||||||
3459574|1|1|1|693.31552117|34595741|1||||||||||
3459574|1|2|2|693.31552117|34595741|4|2|2|2|2|2|||||
3459575|1|1|1|484.62611533|34595751|1||||||||||
3459575|1|2|2|484.62611533|34595751|1||||||||||
3459575|1|3|3|484.62611533|34595751|3|2|2|2|2|2|||||
3459575|1|4|4|484.62611533|34595751|3|2|2|2|2|2|||||
3459576|1|1|1|1196.8997404|34595761|1||||||||||
3459576|1|2|2|1196.8997404|34595761|4|2|2|2|2|2|||||
3459576|1|3|3|1196.8997404|34595761|6|2|2|2|2|2|||||
3459576|1|4|4|1196.8997404|34595761|3|2|2|2|2|2|||||
3459576|1|6|6|1196.8997404|34595761|1||||||||||
3459577|1|1|1|1155.5348531|34595771|2|1|||||||||
3459577|1|2|2|1155.5348531|34595771|2|2|2|2|1||||||1
3459577|1|3|3|1155.5348531|34595771|3|2|2|2|2|2|||||
3459577|1|4|4|1155.5348531|34595771|2|2|2|2|1||||||1
3459578|1|1|1|661.77649424|34595781|1||||||||||
3459578|1|2|2|661.77649424|34595781|4|2|2|2|2|2|||||
3459578|1|3|3|661.77649424|34595781|1||||||||||
3459578|1|4|4|661.77649424|34595781|4|2|2|2|2|2|||||
3459579|1|1|1|1076.0966843|34595791|1||||||||||
3459579|1|2|2|1076.0966843|34595791|4|2|2|2|2|2|||||
3459579|1|3|3|1076.0966843|34595791|3|2|2|2|2|2|||||
3459580|1|1|1|705.60148118|34595801|1||||||||||
3459580|1|2|2|705.60148118|34595801|4|1|||||||||
3459580|1|3|3|705.60148118|34595801|2|1|||||||||
3459581|1|1|1|918.44080491|34595811|3|2|1||||||||
3459582|1|1|1|712.94921651|34595821|4|1|||||||||
3459583|1|1|1|632.79580519|34595831|2|1|||||||||
3459583|1|2|2|632.79580519|34595831|4|2|2|2|2|2|||||
3459584|1|1|1|484.62611533|34595841|4|2|2|2|2|2|||||
3459584|1|2|2|484.62611533|34595841|1||||||||||
3459584|1|3|3|484.62611533|34595841|2|2|2|2|1||||||1
3459584|1|4|4|484.62611533|34595841|3|2|2|2|2|2|||||
3459585|1|1|1|625.10839903|34595851|1||||||||||
3459585|1|2|2|625.10839903|34595851|1||||||||||
3459585|1|3|3|625.10839903|34595851|1||||||||||
3459585|1|4|4|625.10839903|34595851|1||||||||||
3459585|1|5|5|625.10839903|34595851|1||||||||||
3459586|1|1|1|648.85105466|34595861|1||||||||||
3459587|1|1|1|804.18450142|34595871|2|1|||||||||
3459587|1|2|2|804.18450142|34595871|4|1|||||||||
3459588|1|1|1|743.2126466|34595881|6|2|2|2|2|2|||||
3459588|1|2|2|743.2126466|34595881|5||||||||||
3459588|1|3|3|743.2126466|34595881|5||||||||||
3459588|1|4|4|743.2126466|34595881|1||||||||||
3459589|1|1|1|878.19426383|34595891|1||||||||||
3459589|1|2|2|878.19426383|34595891|1||||||||||
3459590|1|1|1|659.48078942|34595901|4|2|2|2|2|2|||||
3459590|1|2|2|659.48078942|34595901|4|2|2|2|2|2|||||
3459590|1|3|3|659.48078942|34595901|4|2|2|2|2|2|||||
3459590|1|4|4|659.48078942|34595901|1||||||||||
3459590|1|5|5|659.48078942|34595901|4|2|2|2|2|2|||||
3459591|1|1|1|726.32679493|34595911|1||||||||||
3459591|1|2|2|726.32679493|34595911|3|2|2|2|2|2|||||
3459592|1|1|1|1485.0048398|34595921|1||||||||||
3459592|1|2|2|1485.0048398|34595921|1||||||||||
3459593|1|1|1|704.99534923|34595931|1||||||||||
3459593|1|2|2|704.99534923|34595931|3|2|2|2|2|2|||||
3459593|1|3|3|704.99534923|34595931|3|2|2|2|2|2|||||
3459594|1|1|1|987.63592022|34595941|1||||||||||
3459594|1|2|2|987.63592022|34595941|1||||||||||
3459594|1|3|3|987.63592022|34595941|1||||||||||
3459595|1|1|1|769.18977307|34595951|4|1|||||||||
3459595|1|2|2|769.18977307|34595951|3|2|2|2|2|2|||||
3459596|1|1|1|975.32689562|34595961|4|2|2|2|2|2|||||
3459596|1|2|2|975.32689562|34595961|1||||||||||
3459596|1|3|3|975.32689562|34595961|1||||||||||
3459596|1|4|4|975.32689562|34595961|1||||||||||
3459597|1|6|6|324.16013275|34595971|3|2|2|2|2|2|||||
3459597|1|7|7|324.16013275|34595971|3|2|2|2|2|2|||||
3459597|1|1|1|324.16013275|34595971|4|2|2|2|2|2|||||
3459597|1|2|2|324.16013275|34595971|3|2|2|2|2|2|||||
3459597|1|3|3|324.16013275|34595971|1||||||||||
3459597|1|4|4|324.16013275|34595971|2|1|||||||||
3459597|1|5|5|324.16013275|34595971|3|2|2|2|2|2|||||
3459598|1|1|1|501.03285785|34595981|6|2|2|2|2|2|||||
3459599|1|1|1|485.14345064|34595991|4|1|||||||||
3459599|1|2|2|485.14345064|34595991|4|2|2|2|2|2|||||
3459600|1|1|1|611.55999649|34596001|1||||||||||
3459600|1|2|2|611.55999649|34596001|2|1|||||||||
3459600|1|3|3|611.55999649|34596001|3|2|2|2|2|2|||||
3459601|1|1|1|379.83720186|34596011|5||||||||||
3459601|1|2|2|379.83720186|34596011|1||||||||||
3459601|1|3|3|379.83720186|34596011|3|2|2|2|2|2|||||
3459602|1|1|1|839.97373229|34596021|4|2|2|2|2|2|||||
3459602|1|2|2|839.97373229|34596021|1||||||||||
3459602|1|3|3|839.97373229|34596021|3|2|2|2|2|2|||||
3459603|1|1|1|481.56306804|34596031|4|1|||||||||
3459603|1|2|2|481.56306804|34596031|3|2|2|2|2|2|||||
3459604|1|1|1|578.23216361|34596041|1||||||||||
3459604|1|2|2|578.23216361|34596041|4|2|2|2|2|2|||||
3459604|1|3|3|578.23216361|34596041|1||||||||||
3459604|1|4|4|578.23216361|34596041|3|2|2|2|2|2|||||
3459605|1|1|1|537.6712894|34596051|2|1|||||||||
3459605|1|2|2|537.6712894|34596051|3|2|2|2|2|2|||||
3459605|1|3|3|537.6712894|34596051|3|2|2|2|2|2|||||
3459606|1|1|1|344.11009484|34596061|1||||||||||
3459606|1|3|3|344.11009484|34596061|1||||||||||
3459607|1|1|1|435.68074596|34596071|4|1|||||||||
3459608|1|1|1|879.83986162|34596081|1||||||||||
3459609|1|1|1|536.92572523|34596091|4|1|||||||||
3459610|1|1|1|419.47823955|34596101|1||||||||||
3459610|1|2|2|419.47823955|34596101|4|2|2|2|1||||||1
3459611|1|1|1|717.39778956|34596111|4|1|||||||||
3459611|1|2|2|717.39778956|34596111|1||||||||||
3459611|1|3|3|717.39778956|34596111|3|2|2|2|2|2|||||
3459612|1|1|1|1127.5135052|34596121|4|1|||||||||
3459612|1|4|4|1127.5135052|34596121|1||||||||||
3459613|1|1|1|281.8783763|34596131|1||||||||||
3459613|1|2|2|281.8783763|34596131|4|2|2|2|2|2|||||
3459613|1|3|3|281.8783763|34596131|2|2|2|2|1||||||1
3459613|1|4|4|281.8783763|34596131|2|2|2|2|1||||||1
3459613|1|5|5|281.8783763|34596131|3|2|2|2|2|2|||||
3459614|1|1|1|586.20840673|34596141|1||||||||||
3459614|1|2|2|586.20840673|34596141|4|2|2|2|2|2|||||
3459614|1|3|3|586.20840673|34596141|2|2|2|2|1||||||1
3459614|1|4|4|586.20840673|34596141|6|2|2|2|2|2|||||
3459615|1|1|1|206.09100569|34596151|6|2|2|2|2|2|||||
