Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3453715|1|1|1|3771.5677686|34537151|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453716|1|1|1|5265.6009209|34537161|2||2||1|1|2|2|2|2|2|2|2||1||350000
3453717|1|1|1|6572.2956291|34537171|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453718|1|1|1|7889.151657|34537181|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453719|1|1|1|5268.1230269|34537191|2||2||1|2|2|2|2|2|2|2|1||8||1300000
3453720|1|1|1|5979.2691742|34537201|2||2||1|1|2|2|2|2|2|2|2||1||1850000
3453721|1|1|1|6062.7993312|34537211|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3453722|1|1|1|5063.0224087|34537221|2||2||1|2|2|1|2|2|2|2|2||3||99
3453723|1|1|1|2795.0751728|34537231|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3453724|1|1|1|4461.6432085|34537241|2||2||1|2|2|1|2|2|2|2|2||3||2000000
3453725|1|1|1|3333.1360714|34537251|2||2||1|2|2|1|2|2|2|2|2||3||98
3453726|1|1|1|7202.9016031|34537261|2||2||1|1|2|2|2|2|2|2|2||1||12000000
3453727|1|1|1|9646.9063251|34537271|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3453728|1|1|1|6133.4732811|34537281|2||2||1|2|2|1|2|2|2|1|2||3||4800000
3453729|1|1|1|3603.823832|34537291|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3453730|1|1|1|9299.3593765|34537301|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3453731|1|1|1|4410.5312331|34537311|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453732|1|1|1|7239.1931398|34537321|2||2||1|1|2|2|2|2|2|2|2||1||800000
3453733|1|1|1|4302.7597981|34537331|2||2||1|1|2|2|2|2|2|2|2||1||4500000
3453734|1|1|1|4557.5925248|34537341|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3453735|1|1|1|6071.2752809|34537351|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3453736|1|1|1|11765.734523|34537361|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453737|1|1|1|13137.766848|34537371|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3453739|1|1|1|8418.3502987|34537391|2||2||1|1|2|1|2|2|2|2|2||3||2300000
3453740|1|1|1|8879.7786427|34537401|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3453741|1|1|1|11032.573715|34537411|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3453742|1|1|1|12676.338504|34537421|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3453743|1|1|1|10881.968725|34537431|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453744|1|1|1|12573.335453|34537441|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3453745|1|1|1|5102.0304841|34537451|1|1|2||1|1|2|2|2|2|2|2|2||1||1200000
3453746|1|1|1|4517.8122738|34537461|2||2||1|1|2|1|2|2|2|2|2||1||98
3453747|1|1|1|7068.3221049|34537471|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453748|1|1|1|6761.3213113|34537481|2||2||1|1|2|2|2|2|2|2|2||1||13000000
3453749|1|1|1|3875.0793892|34537491|2||2||1|1|2|2|2|2|2|2|2||1||98
3453750|1|1|1|7620.203305|34537501|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453751|1|1|1|7561.6886308|34537511|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453754|1|1|1|5070.993321|34537541|2||2||1|1|2|2|1|2|2|2|2||1||7000000
3453756|1|1|1|7798.5865587|34537561|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453757|1|1|1|6480.934269|34537571|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3453758|1|1|1|5070.993321|34537581|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453759|1|1|1|6659.718965|34537591|2||2||1|1|2|2|2|2|2|1|2||1||98
3453760|1|1|1|5058.9629041|34537601|2||2||1|1|2|2|2|2|2|2|2||1||99
3453761|1|1|1|3484.475809|34537611|2||2||1|2|2|1|2|2|2|2|2||3||2500000
3453762|1|1|1|7749.6249972|34537621|2||2||1|2|2|1|2|2|2|2|2||3||1500000
3453763|1|1|1|8253.0155639|34537631|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453764|1|1|1|8497.9598055|34537641|2||2||1|1|2|2|1|2|2|2|2||1||1400000
3453765|1|1|1|12348.505165|34537651|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453766|1|1|1|5596.542656|34537661|2||2||1|2|2|2|1|2|2|2|2||4||200000
3453767|1|1|1|7408.2333209|34537671|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453768|1|1|1|6924.7791099|34537681|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453769|1|1|1|7436.8174682|34537691|2||2||1|1|2|2|2|2|2|2|2||1||800000
3453770|1|1|1|7789.9569886|34537701|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453771|1|1|1|7902.459217|34537711|2||2||1|1|2|2|2|2|2|2|2||1||4300000
3453772|1|1|1|6847.3029484|34537721|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453773|1|1|1|3273.1641575|34537731|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453774|1|1|1|8164.5035411|34537741|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453775|1|1|1|7066.2134575|34537751|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3453776|1|1|1|5655.9342531|34537761|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453777|1|1|1|4051.1933554|34537771|2||2||1|2|2|1|2|2|2|2|2||3||2300000
3453778|1|1|1|5646.3003527|34537781|2||2||1|1|2|2|2|2|2|2|1||1||4500000
3453779|1|1|1|6139.6401747|34537791|2||2||1|1|2|1|2|2|2|2|2||3||1300000
3453780|1|1|1|3815.0414756|34537801|2||2||1|1|2|2|2|2|2|2|2||1||500000
3453781|1|1|1|3883.6614879|34537811|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3453782|1|1|1|5968.805333|34537821|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453783|1|1|1|6281.0239635|34537831|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453785|1|1|1|6692.0262887|34537851|2||2||1|1|2|2|2|2|2|1|2||1||2000000
3453786|1|1|1|4072.2294179|34537861|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453787|1|1|1|448.63418217|34537871|2||2||1|2|2|1|2|2|2|2|2||3||6000000
3453788|1|1|1|374.40223387|34537881|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3453789|1|1|1|379.09542956|34537891|2||2||1|2|2|1|2|2|2|2|2||3||5000000
3453790|1|1|1|374.40223387|34537901|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453791|1|1|1|693.1300538|34537911|2||2||1|1|2|2|2|2|2|2|1||1||1200000
3453792|1|1|1|571.71744464|34537921|2||2||1|1|2|2|2|2|2|2|2||1||98
3453793|1|1|1|571.71744464|34537931|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3453794|1|1|1|649.94396412|34537941|2||2||1|2|1|2|2|2|2|2|1||8||600000
3453795|1|1|1|513.42393398|34537951|2||2||1|1|2|2|2|2|2|2|2||1||98
3453796|1|1|1|446.05856399|34537961|2||2||1|1|2|2|2|2|2|2|2||1||600000
3453797|1|1|1|649.94396412|34537971|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453798|1|1|1|405.15031185|34537981|2||2||1|1|2|2|2|2|2|2|2||1||800000
3453799|1|1|1|917.31744453|34537991|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453800|1|1|1|857.78798965|34538001|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453801|1|1|1|505.38181291|34538011|2||2||1|2|2|2|1|2|2|1|2||7||98
3453802|1|1|1|445.83127861|34538021|2||2||1|1|2|2|2|2|2|2|1||1||900000
3453803|1|1|1|849.33941624|34538031|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453804|1|1|1|655.45883744|34538041|2||2||1|1|2|2|2|2|2|2|2||1||98
3453805|1|1|1|751.18224795|34538051|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3453806|1|1|1|820.98164584|34538061|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3453807|1|1|1|794.63668644|34538071|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453808|1|1|1|421.63432074|34538081|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3453809|1|1|1|531.28467692|34538091|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453810|1|1|1|747.56039962|34538101|2||2||1|1|2|2|2|2|2|2|1||1||400000
3453811|1|1|1|747.96179078|34538111|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453812|1|1|1|365.38166246|34538121|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453813|1|1|1|365.38166246|34538131|2||2||1|1|2|2|2|2|2|2|2||1||98
3453814|1|1|1|543.99676813|34538141|2||2||1|1|2|2|2|2|2|2|2||1||800000
3453815|1|1|1|667.00339316|34538151|2||2||1|1|1|2|2|2|2|2|2||1||3000000
3453816|1|1|1|543.99676813|34538161|2||2||1|1|2|2|2|2|2|2|2||1||600000
3453817|1|1|1|819.105335|34538171|2||2||1|1|2|2|2|2|2|2|2||1||98
3453818|1|1|1|582.79668067|34538181|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453819|1|1|1|591.75235156|34538191|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453820|1|1|1|862.56969187|34538201|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453821|1|1|1|812.42995516|34538211|2||2||1|1|2|2|2|2|2|2|2||1||98
3453822|1|1|1|604.22103916|34538221|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453823|1|1|1|842.61029736|34538231|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453825|1|1|1|833.81055545|34538251|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453826|1|1|1|755.98680061|34538261|2||2||1|1|2|2|2|2|2|2|2||1||98
3453827|1|1|1|862.88154985|34538271|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3453828|1|1|1|680.57983002|34538281|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453829|1|1|1|1099.7832|34538291|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453830|1|1|1|862.56969187|34538301|2||2||1|1|2|2|2|2|2|2|2||1||3800000
3453831|1|1|1|459.79005563|34538311|2||2||1|1|2|2|1|2|2|2|2||1||2500000
3453832|1|1|1|739.56306683|34538321|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453833|1|1|1|581.09958189|34538331|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453834|1|1|1|614.14831214|34538341|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453835|1|1|1|572.62405624|34538351|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3453836|1|1|1|424.83891528|34538361|2||2||1|1|1|2|1|2|2|2|2||1||2000000
3453837|1|1|1|551.92337784|34538371|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3453838|1|1|1|472.92913752|34538381|2||2||1|2|2|2|2|2|2|2|1||8||500000
3453839|1|1|1|566.69580906|34538391|2||2||1|1|2|2|2|2|2|2|2||1||98
3453840|1|1|1|543.34280529|34538401|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453841|1|1|1|439.12130938|34538411|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453842|1|1|1|498.69496925|34538421|2||2||1|1|1|2|2|2|2|2|2||1||2100000
3453843|1|1|1|428.57522222|34538431|2||2||1|1|2|2|2|2|2|2|2||1||98
3453844|1|1|1|557.86856921|34538441|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3453845|1|1|1|586.25536564|34538451|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453846|1|1|1|437.59302947|34538461|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453847|1|1|1|614.91541371|34538471|2||2||1|1|2|2|2|2|2|2|2||1||98
3453848|1|1|1|353.02140904|34538481|2||2||1|1|2|2|2|2|2|2|2||1||950000
3453849|1|1|1|505.51255676|34538491|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3453850|1|1|1|467.33148328|34538501|2||2||1|1|2|2|2|2|2|2|2||1||98
3453851|1|1|1|592.40492632|34538511|2||2||1|1|2|2|2|2|2|2|2||1||98
3453852|1|1|1|566.5074253|34538521|2||2||1|1|1|2|2|2|2|2|2||1||98
3453853|1|1|1|482.98606993|34538531|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453854|1|1|1|722.39698767|34538541|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453855|1|1|1|482.98606993|34538551|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453856|1|1|1|765.19361205|34538561|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3453857|1|1|1|602.80480039|34538571|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453858|1|1|1|650.00851977|34538581|2||2||1|2|2|2|2|2|2|1|2||7||600000
3453859|1|1|1|625.60553018|34538591|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3453860|1|1|1|602.5590941|34538601|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453861|1|1|1|647.15231143|34538611|2||2||1|1|2|2|1|2|2|2|2||1||2800000
3453862|1|1|1|679.72321643|34538621|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453863|1|1|1|812.42995516|34538631|2||2||1|2|2|1|2|2|2|2|2||3||4000000
3453864|1|1|1|744.82714801|34538641|2||2||1|1|2|2|2|2|2|2|2||1||4800000
3453865|1|1|1|528.81406857|34538651|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453866|1|1|1|944.2363221|34538661|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453867|1|1|1|862.56969187|34538671|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453868|1|1|1|768.96559828|34538681|2||2||1|1|2|1|2|2|2|2|2||3||10000000
3453869|1|1|1|862.56969187|34538691|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453870|1|1|1|726.25480958|34538701|2||2||1|1|1|2|2|2|2|2|2||1||1600000
3453871|1|1|1|560.35229788|34538711|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453872|1|1|1|701.66519464|34538721|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453873|1|1|1|696.59628332|34538731|2||2||1|2|2|2|2|2|2|2|2|2||98|
3453874|1|1|1|758.90662219|34538741|2||2||1|1|2|2|2|2|2|2|2||1||500000
3453875|1|1|1|679.81026002|34538751|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453876|1|1|1|604.95984891|34538761|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3453877|1|1|1|707.77926856|34538771|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453878|1|1|1|646.4245904|34538781|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3453879|1|1|1|903.42857805|34538791|2||2||1|1|1|2|2|2|2|2|2||1||3000000
3453880|1|1|1|629.42083497|34538801|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453881|1|1|1|479.32273102|34538811|2||2||1|1|2|2|1|2|2|2|2||1||98
3453882|1|1|1|739.93395664|34538821|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453883|1|1|1|729.03054603|34538831|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453884|1|1|1|747.56039962|34538841|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453885|1|1|1|698.98787972|34538851|2||1|1|1|1|1|2|2|2|2|2|2||1||1800000
3453886|1|1|1|739.93395664|34538861|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453887|1|1|1|783.73327583|34538871|2||2||1|1|2|2|2|2|2|2|2||1||600000
3453888|1|1|1|347.36590964|34538881|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3453889|1|1|1|853.76994997|34538891|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453890|1|1|1|849.98883347|34538901|2||2||1|1|2|2|2|2|2|2|2||1||98
3453891|1|1|1|848.20065179|34538911|2||2||1|1|2|2|2|2|2|2|2||1||99
3453892|1|1|1|702.00418851|34538921|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3453893|1|1|1|908.08874245|34538931|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453894|1|1|1|841.18909157|34538941|2||2||1|1|2|2|2|2|2|2|1||1||1600000
3453895|1|1|1|680.57983002|34538951|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3453896|1|1|1|528.81406857|34538961|2||1|4|1|1|2|2|2|2|2|2|2||1||4000000
3453897|1|1|1|858.94450437|34538971|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3453898|1|1|1|917.04441334|34538981|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453900|1|1|1|505.30910621|34539001|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453901|1|1|1|862.56969187|34539011|2||2||1|1|2|2|2|2|2|2|2||1||900000
3453902|1|1|1|764.78654252|34539021|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453903|1|1|1|455.1256113|34539031|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3453904|1|1|1|726.25480958|34539041|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453906|1|1|1|917.20034233|34539061|2||2||1|1|2|2|2|2|2|2|2||1||99
3453907|1|1|1|498.58996817|34539071|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453908|1|1|1|185.16236242|34539081|2||2||1|1|2|2|2|2|2|2|2||1||98
3453909|1|1|1|196.01469765|34539091|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453910|1|1|1|132.21318697|34539101|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3453911|1|1|1|258.11091262|34539111|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453912|1|1|1|143.62773183|34539121|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453913|1|1|1|215.65901176|34539131|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453914|1|1|1|163.95732697|34539141|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3453915|1|1|1|89.890339055|34539151|2||2||1|1|2|2|2|2|2|2|2||1||2800000
3453916|1|1|1|132.21318697|34539161|2||2||1|1|2|1|2|2|2|2|2||3||2800000
3453917|1|1|1|132.21318697|34539171|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3453918|1|1|1|141.67345715|34539181|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3453919|1|1|1|185.86914642|34539191|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3453920|1|1|1|185.86914642|34539201|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3453921|1|1|1|192.93285831|34539211|2||2||1|1|2|2|2|2|2|2|2||1||5800000
3453922|1|1|1|159.79665326|34539221|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453923|1|1|1|132.21318697|34539231|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3453924|1|1|1|112.69792581|34539241|2||2||1|1|2|2|1|2|2|2|2||1||1470000
3453925|1|1|1|132.21318697|34539251|2||2||1|1|2|1|2|2|2|2|2||1||4000000
3453926|1|1|1|192.93285831|34539261|2||1|1|1|1|2|2|2|2|2|2|2||1||5000000
3453927|1|1|1|135.2950263|34539271|2||2||1|1|2|2|2|2|2|1|2||1||3500000
3453928|1|1|1|117.25568946|34539281|2||2||1|1|2|2|2|2|2|2|2||1||2100000
3453929|1|1|1|98.877992072|34539291|2||2||1|1|2|2|2|2|2|1|2||7||1500000
3453930|1|1|1|75.750853618|34539301|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3453931|1|1|1|141.16136025|34539311|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453932|1|1|1|117.25568946|34539321|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3453933|1|1|1|179.01329524|34539331|2||1|3|1|1|2|2|2|2|2|2|1||8||900000
3453934|1|1|1|183.34754753|34539341|2||2||1|1|2|2|1|2|2|2|2||4||1000000
3453935|1|1|1|179.96013809|34539351|2||2||1|1|2|2|2|2|2|2|2||1||400000
3453936|1|1|1|168.52677946|34539361|2||2||1|2|2|2|2|2|2|2|1||8||98
3453937|1|1|1|100.57169679|34539371|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3453938|1|1|1|75.750853618|34539381|2||2||1|1|2|1|2|2|2|2|2||3||1850000
3453939|1|1|1|156.72196142|34539391|2||2||1|1|2|2|2|2|2|2|2||1||500000
3453940|1|1|1|128.84615761|34539401|2||2||1|1|2|2|2|2|2|2|2||1||3400000
3453941|1|1|1|120.04711184|34539411|2||2||1|1|2|2|2|2|2|2|2||1||500000
3453942|1|1|1|88.152373337|34539421|2||2||1|1|2|2|2|2|2|2|2||1||300000
3453943|1|1|1|121.96470076|34539431|2||2||1|1|2|2|2|2|2|2|2||1||600000
3453944|1|1|1|54.385228239|34539441|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3453945|1|1|1|142.3963947|34539451|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453946|1|1|1|102.83261654|34539461|2||1|2|1|2|2|2|2|2|2|2|1||8||900000
3453947|1|1|1|85.506456624|34539471|2||2||1|1|2|2|2|2|2|2|2||1||2045000
3453948|1|1|1|136.29649543|34539481|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3453949|1|1|1|72.104874219|34539491|2||2||1|2|2|2|2|2|2|1|1||7||900000
3453950|1|1|1|72.104874219|34539501|2||2||1|2|2|2|2|2|2|2|1||8||600000
3453951|1|1|1|55.239853254|34539511|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3453952|1|1|1|83.558734163|34539521|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453953|1|1|1|135.58387456|34539531|1|1|2||1|1|2|2|2|2|2|2|2||1||5000000
3453954|1|1|1|143.9435854|34539541|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453955|1|1|1|116.67238578|34539551|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3453956|1|1|1|117.84495059|34539561|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3453957|1|1|1|73.240581447|34539571|2||2||1|1|2|2|2|2|2|2|1||1||2600000
3453958|1|1|1|72.068016641|34539581|2||2||2|1|2|2|2|2|2|2|2||1||1700000
3453959|1|1|1|97.625901778|34539591|2||1|2|1|1|2|2|2|2|2|2|2||1||1100000
3453960|1|1|1|79.32791218|34539601|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3453961|1|1|1|135.2950263|34539611|2||2||1|1|2|1|2|2|2|2|2||1||5200000
3453962|1|1|1|167.03916631|34539621|2||2||1|1|2|1|2|2|2|2|2||3||6500000
3453963|1|1|1|207.81496948|34539631|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3453964|1|1|1|162.7098363|34539641|2||2||1|1|2|2|2|2|2|2|2||1||4200000
3453965|1|1|1|197.96897232|34539651|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453966|1|1|1|196.01469765|34539661|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3453967|1|1|1|185.86914642|34539671|1|1|2||1|1|2|2|2|2|2|2|2||1||8000000
3453968|1|1|1|137.58601272|34539681|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453969|1|1|1|163.78116959|34539691|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3453970|1|1|1|110.47146289|34539701|2||2||1|1|2|2|2|2|2|2|2||1||20000000
3453971|1|1|1|153.67109284|34539711|2||2||1|1|2|2|2|2|2|1|2||1||20000000
3453972|1|1|1|85.886454698|34539721|2||2||1|1|2|2|2|2|2|2|1||8||260000
3453973|1|1|1|167.04212687|34539731|2||1|1|1|1|2|2|2|2|2|2|2||1||2300000
3453974|1|1|1|181.60758885|34539741|2||2||1|1|2|2|2|2|2|2|2||1||900000
3453975|1|1|1|154.87568147|34539751|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3453976|1|1|1|199.4644608|34539761|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3453977|1|1|1|181.60758885|34539771|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3453978|1|1|1|104.54117208|34539781|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3453979|1|1|1|113.37449196|34539791|2||2||2|1|2|2|2|2|2|2|2||1||8000000
3453980|1|1|1|60.847995121|34539801|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3453981|1|1|1|91.033323301|34539811|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3453982|1|1|1|138.98426061|34539821|2||2||1|1|2|2|2|2|2|2|2||1||3800000
3453983|1|1|1|103.70878736|34539831|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3453984|1|1|1|132.21318697|34539841|1|1|2||1|2|2|1|2|2|2|2|2||3||8000000
3453985|1|1|1|217.2197331|34539851|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3453986|1|1|1|114.08999085|34539861|2||2||1|2|2|2|2|2|2|2|1||8||2000000
3453987|1|1|1|207.81496948|34539871|1|1|1|1|1|1|2|2|2|2|2|2|2||1||13000000
3453988|1|1|1|132.21318697|34539881|2||2||1|1|2|1|2|2|2|2|2||3||5000000
3453989|1|1|1|114.08999085|34539891|2||2||1|2|2|1|2|2|2|1|2||3||3000000
3453990|1|1|1|114.08999085|34539901|2||1|1|1|2|2|1|2|2|2|2|1||3||4000000
3453991|1|1|1|132.21318697|34539911|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3453992|1|1|1|159.32480993|34539921|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3453993|1|1|1|111.80616699|34539931|2||2||1|1|2|1|2|2|2|2|2||3||1680000
3453994|1|1|1|149.41346862|34539941|1|1|1|1|1|2|2|1|2|2|2|2|2||3||2700000
3453995|1|1|1|96.24365491|34539951|2||2||1|1|2|1|2|2|2|2|2||1||5000000
3453996|1|1|1|96.645171225|34539961|2||2||1|1|2|2|1|2|2|2|2||1||6000000
3453997|1|1|1|141.00140167|34539971|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3453998|1|1|1|485.3821121|34539981|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3453999|1|1|1|508.25513337|34539991|2||2||1|1|2|2|2|2|2|1|1||1||5000000
3454000|1|1|1|669.13359221|34540001|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3454001|1|1|1|616.46637626|34540011|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3454002|1|1|1|370.63407453|34540021|2||2||1|2|2|2|2|2|2|2|1||8||3000000
3454003|1|1|1|513.99381315|34540031|2||2||1|2|2|1|2|2|2|2|2||3||6000000
3454004|1|1|1|485.3821121|34540041|2||2||1|2|2|1|2|2|2|2|2||3||8000000
3454005|1|1|1|555.56804826|34540051|2||2||1|1|2|2|2|2|2|1|2||1||3476000
3454006|1|1|1|423.30129047|34540061|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3454007|1|1|1|394.47757387|34540071|2||2||1|1|2|2|2|2|2|2|2||1||15000000
3454008|1|1|1|376.72488758|34540081|2||2||1|1|2|1|2|2|2|2|2||3||1800000
3454009|1|1|1|306.33471547|34540091|2||2||1|1|1|2|2|2|2|2|2||1||1840000
3454010|1|1|1|509.27743373|34540101|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3454011|1|1|1|562.45190707|34540111|2||2||1|1|2|2|2|2|2|2|2||1||2920000
