Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3410082|1|1|1|180.92983819|34100821|2||2||1|2|2|2|2|2|2|2|1||8||800000
3410083|1|1|1|60.081564954|34100831|2||2||1|2|2|1|2|2|2|2|1||3||1000000
3410084|1|1|1|81.704828917|34100841|2||2||1|2|2|2|2|2|2|2|1||8||1300000
3410086|1|1|1|86.280464631|34100861|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3410087|1|1|1|45.955676123|34100871|2||2||1|2|2|2|1|2|2|2|1||8||1000000
3410088|1|1|1|41.133157065|34100881|2||2||1|2|2|2|2|2|2|2|1||8||850000
3410089|1|1|1|119.05104676|34100891|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410090|1|1|1|53.262693993|34100901|2||2||1|2|2|2|2|2|2|2|1||8||900000
3410091|1|1|1|164.53262826|34100911|2||1|3|1|2|2|2|2|2|2|2|1||8||800000
3410092|1|1|1|41.133157065|34100921|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3410093|1|1|1|84.235555981|34100931|2||2||1|2|2|1|2|2|2|2|2||3||2000000
3410094|1|1|1|41.133157065|34100941|2||2||1|2|2|2|2|2|2|2|1||8||1300000
3410095|1|1|1|41.133157065|34100951|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410096|1|1|1|67.306027099|34100961|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410097|1|1|1|61.73150524|34100971|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3410098|1|1|1|59.560077527|34100981|2||2||1|1|1|2|2|2|2|1|2||1||1400000
3410099|1|1|1|66.483698924|34100991|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410100|1|1|1|66.483698924|34101001|2||2||1|1|2|1|2|2|2|1|2||3||1000000
3410101|1|1|1|55.253494565|34101011|2||2||1|1|1|2|2|2|2|2|2||1||300000
3410102|1|1|1|192.10016407|34101021|2||1|1|1|2|2|2|2|2|2|2|1||8||700000
3410103|1|1|1|90.411081178|34101031|2||2||1|2|2|2|2|2|2|2|1||8||2900000
3410104|1|1|1|52.797783696|34101041|2||2||1|2|2|2|2|2|2|2|1||8||1500000
3410105|1|1|1|100.7573952|34101051|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410106|1|1|1|52.797783696|34101061|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410107|1|1|1|178.72420682|34101071|2||2||2|1|2|2|2|2|2|2|2||1||1500000
3410108|1|1|1|52.797783696|34101081|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3410110|1|1|1|52.797783696|34101101|2||2||1|2|2|2|2|2|2|2|1||8||1500000
3410111|1|1|1|230.08121839|34101111|2||2||1|1|2|2|2|2|2|2|2||1||630000
3410112|1|1|1|57.520304599|34101121|2||2||1|1|2|2|2|2|2|2|2||1||700000
3410113|1|1|1|75.135847436|34101131|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410114|1|1|1|62.003567887|34101141|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410115|1|1|1|81.53952176|34101151|2||2||2|2|2|2|2|2|2|2|2|1||1200000|
3410116|1|1|1|58.993155192|34101161|2||2||1|2|2|2|2|2|2|2|2|2||2600000|
3410117|1|1|1|162.59358597|34101171|2||1|1|1|2|2|2|2|2|2|2|1||8||800000
3410118|1|1|1|199.25048239|34101181|2||2||1|2|2|2|2|2|2|2|2|2||2000000|
3410119|1|1|1|230.08121839|34101191|2||2||1|1|2|2|2|2|2|2|1||1||800000
3410120|1|1|1|57.520304599|34101201|2||2||2|1|2|2|2|2|2|2|2||1||3000000
3410121|1|1|1|131.35301046|34101211|2||2||1|1|2|2|2|2|2|2|2||1||500000
3410122|1|1|1|136.62393508|34101221|2||2||1|2|2|2|2|2|2|2|1||8||900000
3410123|1|1|1|171.75103363|34101231|2||2||1|1|2|2|2|2|2|2|2||1||400000
3410124|1|1|1|48.754712545|34101241|2||2||1|2|2|2|2|2|2|2|1||8||700000
3410125|1|1|1|40.519229348|34101251|2||2||1|1|2|2|2|2|2|2|1||8||600000
3410126|1|1|1|92.529460572|34101261|2||2||1|1|2|2|2|2|2|2|1||1||600000
3410127|1|1|1|162.07691739|34101271|2||2||1|2|2|2|2|2|2|2|1||8||400000
3410128|1|1|1|132.08311543|34101281|2||2||1|2|2|2|2|2|2|2|1||8||1000000
3410129|1|1|1|132.08311543|34101291|1|1|2||1|1|2|2|2|2|2|2|2||1||700000
3410130|1|1|1|140.19505554|34101301|2||2||1|2|2|2|2|2|2|2|1||8||800000
3410131|1|1|1|77.325442829|34101311|2||2||1|1|2|2|2|2|2|2|2||1||300000
3410132|1|1|1|91.851062457|34101321|2||2||1|2|2|2|2|2|2|2|1||8||820000
3410133|1|1|1|331.32519151|34101331|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410134|1|1|1|432.76276719|34101341|2||2||1|1|2|2|2|2|2|2|2||1||900000
3410135|1|1|1|220.54450465|34101351|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410136|1|1|1|292.14802467|34101361|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410137|1|1|1|331.32519151|34101371|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410138|1|1|1|342.24569282|34101381|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410139|1|1|1|223.83602122|34101391|2||2||1|1|2|2|2|2|2|1|2||1||7000000
3410140|1|1|1|246.26151349|34101401|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410141|1|1|1|216.11163274|34101411|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410142|1|1|1|137.21960415|34101421|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3410143|1|1|1|199.72060197|34101431|2||2||1|2|2|2|2|2|2|2|1||8||500000
3410145|1|1|1|137.21960415|34101451|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410146|1|1|1|196.03955969|34101461|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3410147|1|1|1|196.03955969|34101471|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3410148|1|1|1|326.35043973|34101481|2||2||2|1|2|2|2|2|2|2|2||1||2600000
3410149|1|1|1|430.38991869|34101491|2||2||1|2|2|1|2|2|2|2|2||3||1800000
3410150|1|1|1|252.46084151|34101501|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410151|1|1|1|257.21250426|34101511|2||2||2|1|2|2|2|2|1|2|2||1||2500000
3410152|1|1|1|196.03955969|34101521|2||2||1|2|2|1|2|2|2|2|2||3||1000000
3410153|1|1|1|252.46084151|34101531|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3410154|1|1|1|137.21960415|34101541|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3410155|1|1|1|352.16622288|34101551|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3410156|1|1|1|211.19654912|34101561|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410157|1|1|1|352.16622288|34101571|2||2||1|2|2|1|2|2|2|2|2||3||4200000
3410159|1|1|1|150.94156456|34101591|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410160|1|1|1|285.65584634|34101601|2||2||1|2|2|1|2|2|2|2|2||3||2500000
3410161|1|1|1|150.94156456|34101611|2||2||1|1|2|2|1|2|2|2|2||1||1500000
3410162|1|1|1|150.94156456|34101621|2||1|1|1|1|2|2|2|2|2|2|2||1||2000000
3410163|1|1|1|263.84604421|34101631|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410164|1|1|1|234.04730267|34101641|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410165|1|1|1|280.63853632|34101651|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3410166|1|1|1|330.41336463|34101661|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3410167|1|1|1|203.82919102|34101671|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410168|1|1|1|137.21960415|34101681|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3410169|1|1|1|170.39972933|34101691|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410170|1|1|1|273.05518645|34101701|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410171|1|1|1|524.17585573|34101711|2||2||1|1|2|2|1|2|2|2|2||1||1400000
3410172|1|1|1|491.43341893|34101721|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3410173|1|1|1|343.5964949|34101731|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410174|1|1|1|228.71281964|34101741|2||2||1|1|2|2|2|2|2|2|2||1||99
3410175|1|1|1|466.23676317|34101751|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3410176|1|1|1|227.87871807|34101761|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410177|1|1|1|280.63853632|34101771|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410178|1|1|1|170.39972933|34101781|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410179|1|1|1|501.11615029|34101791|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410180|1|1|1|309.95940895|34101801|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410181|1|1|1|391.90777216|34101811|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410182|1|1|1|420.08546697|34101821|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3410183|1|1|1|159.71057898|34101831|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3410184|1|1|1|170.39972933|34101841|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3410185|1|1|1|137.21960415|34101851|2||2||1|1|1|1|2|2|2|2|2||1||2000000
3410186|1|1|1|320.15111171|34101861|2||2||1|2|1|2|2|2|2|2|1||8||700000
3410188|1|1|1|220.17455765|34101881|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3410189|1|1|1|170.39972933|34101891|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410190|1|1|1|356.50032047|34101901|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410191|1|1|1|171.54290716|34101911|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3410192|1|1|1|420.08546697|34101921|2||2||2|1|2|2|2|2|2|2|2||1||2300000
3410193|1|1|1|211.546265|34101931|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410194|1|1|1|222.34816433|34101941|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410195|1|1|1|270.97981482|34101951|2||2||1|1|2|2|2|2|1|2|2||1||2000000
3410196|1|1|1|137.21960415|34101961|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3410197|1|1|1|252.46084151|34101971|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410198|1|1|1|137.21960415|34101981|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410199|1|1|1|398.55076031|34101991|2||2||1|2|2|2|2|2|2|2|1||8||300000
3410200|1|1|1|370.42338762|34102001|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410201|1|1|1|137.21960415|34102011|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410202|1|1|1|91.641838254|34102021|2||2||1|1|2|2|1|2|2|2|2||1||2500000
3410203|1|1|1|58.113530212|34102031|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410204|1|1|1|101.94736245|34102041|2||2||1|1|2|2|2|2|2|2|1||8||1200000
3410205|1|1|1|88.492704817|34102051|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410206|1|1|1|65.894087338|34102061|2||2||1|1|2|2|2|2|2|2|1||1||1200000
3410207|1|1|1|87.417031961|34102071|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3410208|1|1|1|97.604131903|34102081|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3410209|1|1|1|160.27726427|34102091|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410210|1|1|1|157.5553066|34102101|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3410211|1|1|1|110.55409199|34102111|2||2||1|1|2|2|2|2|2|2|1||8||970000
3410212|1|1|1|130.22039767|34102121|2||2||2|1|2|2|2|2|2|2|2||1||800000
3410213|1|1|1|120.69312385|34102131|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410214|1|1|1|124.63253645|34102141|2||2||1|1|2|2|2|2|2|2|2||1||400000
3410215|1|1|1|54.485821495|34102151|2||2||1|1|2|2|2|2|2|2|1||8||1000000
3410216|1|1|1|144.45760647|34102161|2||2||1|1|2|2|2|2|2|2|2||1||500000
3410217|1|1|1|54.485821495|34102171|2||2||1|1|2|2|2|2|2|2|2||1||400000
3410219|1|1|1|54.485821495|34102191|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410220|1|1|1|153.54989437|34102201|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410221|1|1|1|63.345095873|34102211|2||2||1|1|2|2|2|2|2|2|2||1||900000
3410222|1|1|1|134.22960407|34102221|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410223|1|1|1|101.46180409|34102231|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3410224|1|1|1|106.89469514|34102241|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3410225|1|1|1|172.97948947|34102251|2||2||1|1|2|2|2|2|2|1|2||1||20000000
3410226|1|1|1|182.23054171|34102261|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3410227|1|1|1|70.257390345|34102271|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410228|1|1|1|98.743640581|34102281|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3410229|1|1|1|101.46180409|34102291|2||2||1|1|2|2|1|2|2|1|2||7||600000
3410230|1|1|1|80.485392754|34102301|2||2||1|1|2|2|2|2|2|1|2||1||2500000
3410231|1|1|1|81.079143016|34102311|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3410232|1|1|1|144.45760647|34102321|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3410233|1|1|1|57.753440485|34102331|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3410234|1|1|1|67.981442893|34102341|2||2||1|2|2|2|2|2|2|2|1||8||98
3410235|1|1|1|61.254072994|34102351|2||2||1|1|2|1|2|2|2|2|2||3||4000000
3410236|1|1|1|61.254072994|34102361|2||2||1|2|2|1|2|2|2|2|1||3||1300000
3410237|1|1|1|124.63253645|34102371|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3410238|1|1|1|98.743640581|34102381|2||2||1|1|2|2|2|1|2|2|2||1||6000000
3410239|1|1|1|177.38037662|34102391|2||2||2|1|2|2|2|2|2|1|2||1||4000000
3410240|1|1|1|91.23380168|34102401|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410241|1|1|1|114.55950421|34102411|2||2||1|1|1|2|2|2|2|2|2||1||1560000
3410242|1|1|1|126.21498545|34102421|2||2||2|1|2|2|2|2|2|2|2||1||400000
3410243|1|1|1|90.098087169|34102431|2||2||1|1|2|2|2|2|2|2|2||1||440000
3410244|1|1|1|176.09692207|34102441|2||2||1|1|2|2|2|2|2|2|2||1||700000
3410245|1|1|1|54.485821495|34102451|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410246|1|1|1|92.657486343|34102461|2||2||2|1|2|2|2|2|2|2|2||1||950000
3410247|1|1|1|143.3180978|34102471|2||2||2|1|2|2|2|2|2|2|2||1||2000000
3410248|1|1|1|81.005799272|34102481|2||2||1|1|2|2|2|2|2|2|2||1||80000
3410249|1|1|1|143.67893164|34102491|2||2||1|1|2|2|2|2|2|2|2||1||400000
3410250|1|1|1|131.35990635|34102501|2||2||1|1|2|2|2|2|2|2|2||1||300000
3410251|1|1|1|124.63253645|34102511|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410347|1|1|1|411.74302494|34103471|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3410348|1|1|1|311.29359868|34103481|2||1|1|1|2|2|2|1|2|2|2|1||8||1400000
3410349|1|1|1|257.88162857|34103491|2||2||1|1|2|2|2|2|2|2|2||1||3500000
3410350|1|1|1|289.9198061|34103501|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3410351|1|1|1|443.78120246|34103511|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3410352|1|1|1|286.6386195|34103521|2||2||1|2|2|2|2|2|2|2|1||8||1200000
3410353|1|1|1|286.6386195|34103531|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410354|1|1|1|389.65042878|34103541|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410355|1|1|1|319.64067058|34103551|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3410356|1|1|1|232.83967184|34103561|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410357|1|1|1|296.98608763|34103571|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3410358|1|1|1|317.09343082|34103581|2||2||1|1|2|2|2|2|1|2|2||1||2000000
3410359|1|1|1|253.30472217|34103591|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410360|1|1|1|287.22133502|34103601|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3410361|1|1|1|284.64853689|34103611|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3410362|1|1|1|370.29729512|34103621|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410363|1|1|1|281.42700824|34103631|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410364|1|1|1|391.58387076|34103641|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410365|1|1|1|292.96681466|34103651|2||2||1|1|2|2|2|2|2|2|1||8||800000
3410367|1|1|1|362.70837978|34103671|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410368|1|1|1|395.5359218|34103681|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3410369|1|1|1|249.51293934|34103691|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410370|1|1|1|392.07948895|34103701|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410371|1|1|1|369.11264032|34103711|2||2||1|2|2|2|2|2|2|2|1||8||400000
3410372|1|1|1|301.39256848|34103721|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410373|1|1|1|337.34967871|34103731|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410374|1|1|1|373.30678895|34103741|2||1|1|1|1|2|2|2|2|2|2|2||1||1200000
3410375|1|1|1|404.66628636|34103751|2||2||1|1|2|2|2|2|2|2|2||1||700000
3410376|1|1|1|441.99289043|34103761|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3410377|1|1|1|296.81386994|34103771|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410378|1|1|1|402.94009147|34103781|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410380|1|1|1|581.2842705|34103801|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410381|1|1|1|364.06818151|34103811|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410382|1|1|1|416.26949884|34103821|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410383|1|1|1|409.29854978|34103831|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410384|1|1|1|288.32472903|34103841|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410385|1|1|1|398.48034843|34103851|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410386|1|1|1|599.01033034|34103861|2||2||1|2|2|2|2|2|2|2|1||8||800000
3410387|1|1|1|599.81067039|34103871|2||2||1|2|2|1|2|2|2|2|1||3||2000000
3410388|1|1|1|611.95237472|34103881|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410389|1|1|1|368.10651823|34103891|2||2||1|1|2|2|2|2|2|2|2||1||23000000
3410390|1|1|1|593.10911398|34103901|2||2||1|2|2|1|2|2|2|2|2||3||3500000
3410391|1|1|1|515.02510697|34103911|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3410392|1|1|1|453.73055403|34103921|2||2||1|1|2|1|2|2|2|2|2||1||10000000
3410393|1|1|1|321.69773044|34103931|2||2||1|1|2|2|2|2|2|1|2||1||3200000
3410393|1|2|2|321.69773044|34103932|2||2||1|1|1|2|2|2|2|2|2||1||400000
3410394|1|1|1|335.69804205|34103941|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3410395|1|1|1|465.51836308|34103951|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410396|1|1|1|593.10911398|34103961|2||2||1|1|2|2|2|2|2|2|2||1||12000000
3410397|1|1|1|434.67712768|34103971|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3410399|1|1|1|514.28205995|34103991|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410400|1|1|1|413.98220036|34104001|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410401|1|1|1|400.16194844|34104011|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410402|1|1|1|461.1918166|34104021|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3410403|1|1|1|324.43300708|34104031|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410404|1|1|1|487.52127159|34104041|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3410405|1|1|1|410.10767001|34104051|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410406|1|1|1|520.53702454|34104061|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410407|1|1|1|215.07145313|34104071|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3410408|1|1|1|221.69156304|34104081|2||2||1|1|2|2|2|2|2|2|1||1||6000000
3410410|1|1|1|307.78027413|34104101|2||2||1|2|2|1|2|2|2|2|2||3||900000
3410411|1|1|1|213.64495505|34104111|2||2||2|1|1|2|2|2|2|2|2||1||700000
3410412|1|1|1|433.71084322|34104121|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410413|1|1|1|281.28619282|34104131|2||2||1|1|2|2|2|2|2|2|1||1||700000
3410414|1|1|1|213.00614537|34104141|2||2||2|2|2|2|2|2|2|2|1||8||3000000
3410418|1|1|1|214.75395146|34104181|2||2||1|1|1|2|2|2|2|2|2||1||800000
3410419|1|1|1|221.44914797|34104191|2||2||1|1|2|2|2|2|2|2|2||1||500000
3410420|1|1|1|511.20423135|34104201|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410421|1|1|1|195.83061833|34104211|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410422|1|1|1|247.65955588|34104221|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410423|1|1|1|171.45044818|34104231|2||2||1|1|2|1|2|2|2|2|2||3||600000
3410424|1|1|1|207.00627364|34104241|2||2||1|1|2|1|2|2|2|2|2||3||1240000
3410425|1|1|1|280.24566467|34104251|2||2||1|1|2|1|2|2|2|2|2||1||3600000
3410426|1|1|1|138.86999766|34104261|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3410428|1|1|1|191.02559121|34104281|2||2||1|2|1|2|2|2|2|2|1||8||1600000
3410431|1|1|1|283.32718621|34104311|2||2||1|1|2|2|2|2|2|2|2||1||450000
3410432|1|1|1|172.02896537|34104321|2||2||1|1|2|2|2|2|2|2|2||1||98
3410433|1|1|1|140.24378801|34104331|2||2||1|1|2|2|2|2|2|2|2||1||2700000
3410435|1|1|1|268.3868801|34104351|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410436|1|1|1|282.40035058|34104361|2||2||1|1|1|2|2|2|2|2|2||1||1300000
3410437|1|1|1|197.97197635|34104371|2||2||1|1|1|2|2|2|2|2|2||1||700000
3410438|1|1|1|145.32287233|34104381|1|1|2||1|2|2|1|2|2|2|2|2||3||1300000
3410439|1|1|1|134.46814093|34104391|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410440|1|1|1|439.82854622|34104401|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410442|1|1|1|256.66535791|34104421|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410443|1|1|1|552.4876961|34104431|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410444|1|1|1|678.44651568|34104441|2||2||1|1|2|2|2|2|2|2|2||1||900000
3410445|1|1|1|865.44018861|34104451|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410446|1|1|1|678.44651568|34104461|2||1|2|1|2|2|2|2|2|2|2|1||8||600000
3410447|1|1|1|666.65815909|34104471|2||2||1|2|1|2|2|2|2|2|1||8||400000
3410448|1|1|1|519.99710257|34104481|2||2||1|1|2|1|2|2|2|2|2||1||2000000
3410449|1|1|1|830.19934121|34104491|2||2||1|2|2|1|2|2|2|2|1||3||1500000
3410450|1|1|1|457.9120774|34104501|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3410451|1|1|1|552.4876961|34104511|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3410452|1|1|1|566.38942347|34104521|2||2||1|2|2|2|2|2|2|2|1||8||700000
3410453|1|1|1|474.86901278|34104531|2||2||1|1|2|2|2|2|2|2|2||1||700000
3410454|1|1|1|547.23543096|34104541|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410455|1|1|1|633.47885885|34104551|2||2||1|1|2|2|2|2|2|2|2||1||1250000
3410456|1|1|1|655.6973708|34104561|2||2||1|1|1|2|2|2|2|1|1||1||400000
3410457|1|1|1|544.01730381|34104571|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3410459|1|1|1|767.4231753|34104591|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410460|1|1|1|786.57716781|34104601|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3410461|1|1|1|1063.9286409|34104611|2||2||1|1|2|2|2|2|2|2|2||1||600000
3410462|1|1|1|653.55510783|34104621|2||2||1|1|1|2|2|2|2|2|2||1||600000
3410463|1|1|1|592.48985532|34104631|2||1|1|1|2|2|2|2|2|2|2|1||8||1200000
3410464|1|1|1|700.01953625|34104641|2||2||1|1|2|2|2|2|2|2|2||1||800000
3410465|1|1|1|1087.433387|34104651|2||1|2|1|2|2|2|1|2|2|2|1||4||300000
3410466|1|1|1|1029.8419869|34104661|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3410467|1|1|1|746.45549547|34104671|2||2||1|1|1|2|2|2|2|2|2||1||500000
3410468|1|1|1|758.83326988|34104681|2||2||1|1|1|2|2|2|2|2|2||1||500000
3410469|1|1|1|799.95065367|34104691|2||2||1|1|2|2|2|2|2|2|1||1||600000
3410470|1|1|1|644.56897878|34104701|2||2||1|1|2|2|1|2|2|2|2||1||1200000
3410471|1|1|1|777.79948472|34104711|2||2||1|2|2|2|2|2|2|2|1||8||400000
3410472|1|1|1|668.09142573|34104721|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3410473|1|1|1|807.26232884|34104731|2||2||1|1|2|2|1|2|2|2|1||1||1000000
3410474|1|1|1|644.56897878|34104741|2||2||1|1|2|2|2|2|2|2|2||1||3900000
3410475|1|1|1|630.21736572|34104751|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3410476|1|1|1|514.04533357|34104761|2||2||1|1|2|2|2|2|1|2|2||1||1500000
3410477|1|1|1|779.12600065|34104771|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3410478|1|1|1|1088.1352008|34104781|2||2||1|1|1|2|2|2|2|2|2||1||1000000
3410479|1|1|1|899.37363067|34104791|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3410480|1|1|1|644.56897878|34104801|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3410481|1|1|1|544.1139553|34104811|2||2||1|1|2|2|2|2|1|2|2||1||700000
3410482|1|1|1|722.69835227|34104821|2||2||1|2|2|2|2|2|2|2|1||8||300000
3410483|1|1|1|654.89691603|34104831|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3410484|1|1|1|1013.2653723|34104841|2||2||1|1|2|2|2|2|2|2|2||1||1300000
