Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P6240|P6250|P6260|P6270|P6280|P6300|P6310|P7430|P6330|P6340|P6351
3409809|1|1|1|267.72551807|34098091|4|2|2|2|2|2|||||
3409809|1|2|2|267.72551807|34098091|4|2|2|2|2|2|||||
3409810|1|1|1|175.23400013|34098101|4|2|2|2|2|2|||||
3409811|1|1|1|282.17816911|34098111|1||||||||||
3409811|1|2|2|282.17816911|34098111|1||||||||||
3409811|1|3|3|282.17816911|34098111|3|2|2|2|2|2|||||
3409812|1|1|1|175.23400013|34098121|4|2|2|2|2|2|||||
3409812|1|2|2|175.23400013|34098121|4|2|2|2|2|2|||||
3409812|1|3|3|175.23400013|34098121|3|2|2|2|2|2|||||
3409813|1|1|1|175.23400013|34098131|4|2|2|2|1||||||1
3409813|1|2|2|175.23400013|34098131|2|2|2|2|1||||||1
3409813|1|3|3|175.23400013|34098131|1||||||||||
3409813|1|4|4|175.23400013|34098131|3|2|2|2|2|2|||||
3409813|1|5|5|175.23400013|34098131|2|2|2|2|1||||||1
3409815|1|1|1|265.75202019|34098151|1||||||||||
3409816|1|1|1|700.9360005|34098161|1||||||||||
3409816|1|2|2|700.9360005|34098161|1||||||||||
3409817|1|1|1|183.009538|34098171|2|1|||||||||
3409817|1|2|2|183.009538|34098171|4|2|2|2|2|2|||||
3409817|1|3|3|183.009538|34098171|1||||||||||
3409818|1|1|1|183.009538|34098181|1||||||||||
3409818|1|2|2|183.009538|34098181|4|2|2|2|2|2|||||
3409818|1|3|3|183.009538|34098181|3|2|2|2|1||||||1
3409819|1|1|1|265.75202019|34098191|1||||||||||
3409820|1|1|1|603.42478234|34098201|2|2|2|2|1||||||1
3409820|1|2|2|603.42478234|34098201|4|2|2|2|2|2|||||
3409820|1|3|3|603.42478234|34098201|1||||||||||
3409821|1|1|1|175.23400013|34098211|4|2|2|2|2|2|||||
3409822|1|1|1|308.35766803|34098221|4|2|2|2|2|2|||||
3409822|1|2|2|308.35766803|34098221|3|2|2|2|2|2|||||
3409822|1|3|3|308.35766803|34098221|4|2|2|2|2|2|||||
3409823|1|1|1|265.75202019|34098231|1||||||||||
3409824|1|1|1|700.9360005|34098241|1||||||||||
3409824|1|2|2|700.9360005|34098241|4|1|||||||||
3409825|1|1|1|700.9360005|34098251|1||||||||||
3409826|1|1|1|754.85415439|34098261|1||||||||||
3409826|1|2|2|754.85415439|34098261|1||||||||||
3409827|1|1|1|754.85415439|34098271|4|2|2|2|2|2|||||
3409827|1|2|2|754.85415439|34098271|4|2|2|2|2|2|||||
3409827|1|3|3|754.85415439|34098271|1||||||||||
3409827|1|4|4|754.85415439|34098271|1||||||||||
3409827|1|5|5|754.85415439|34098271|3|2|2|2|2|2|||||
3409828|1|1|1|625.77448867|34098281|4|1|||||||||
3409828|1|2|2|625.77448867|34098281|1||||||||||
3409828|1|3|3|625.77448867|34098281|1||||||||||
3409829|1|1|1|534.56318613|34098291|4|2|2|2|2|2|||||
3409829|1|2|2|534.56318613|34098291|1||||||||||
3409829|1|3|3|534.56318613|34098291|4|2|2|2|2|1|10||||
3409830|1|1|1|188.7135386|34098301|1||||||||||
3409830|1|2|2|188.7135386|34098301|2|1|||||||||
3409831|1|1|1|378.58085214|34098311|1||||||||||
3409831|1|2|2|378.58085214|34098311|4|2|2|2|2|2|||||
3409831|1|3|3|378.58085214|34098311|1||||||||||
3409832|1|1|1|188.7135386|34098321|4|2|2|2|2|2|||||
3409832|1|2|2|188.7135386|34098321|5||||||||||
3409832|1|3|3|188.7135386|34098321|4|2|2|2|2|2|||||
3409833|1|1|1|535.51342522|34098331|1||||||||||
3409833|1|2|2|535.51342522|34098331|1||||||||||
3409834|1|1|1|303.88418212|34098341|2|1|||||||||
3409834|1|2|2|303.88418212|34098341|2|1|||||||||
3409834|1|3|3|303.88418212|34098341|3|2|2|2|2|2|||||
3409835|1|1|1|512.10611588|34098351|1||||||||||
3409835|1|2|2|512.10611588|34098351|1||||||||||
3409835|1|3|3|512.10611588|34098351|4|2|2|2|2|2|||||
3409835|1|4|4|512.10611588|34098351|3|2|2|2|2|2|||||
3409911|1|1|1|290.36701639|34099111|1||||||||||
3409911|1|2|2|290.36701639|34099111|2|1|||||||||
3409912|1|1|1|199.19611447|34099121|1||||||||||
3409912|1|2|2|199.19611447|34099121|1||||||||||
3409912|1|3|3|199.19611447|34099121|1||||||||||
3409912|1|4|4|199.19611447|34099121|4|2|2|2|2|2|||||
3409913|1|1|1|163.94085999|34099131|4|2|2|2|2|2|||||
3409914|1|1|1|118.44104504|34099141|4|2|2|2|2|2|||||
3409914|1|2|2|118.44104504|34099141|4|1|||||||||
3409915|1|1|1|149.93555929|34099151|4|2|2|2|2|2|||||
3409915|1|2|2|149.93555929|34099151|1||||||||||
3409915|1|3|3|149.93555929|34099151|4|2|2|2|1||||||1
3409915|1|4|4|149.93555929|34099151|3|2|2|2|2|2|||||
3409915|1|5|5|149.93555929|34099151|1||||||||||
3409916|1|1|1|198.14553262|34099161|4|2|2|2|2|2|||||
3409916|1|2|2|198.14553262|34099161|1||||||||||
3409917|1|1|1|220.70988133|34099171|1||||||||||
3409917|1|2|2|220.70988133|34099171|4|2|2|2|1||||||1
3409917|2|1|1|220.70988133|34099172|1||||||||||
3409917|2|2|2|220.70988133|34099172|3|2|2|2|2|2|||||
3409918|1|1|1|248.75465984|34099181|1||||||||||
3409918|1|2|2|248.75465984|34099181|1||||||||||
3409919|1|1|1|158.17709334|34099191|2|1|||||||||
3409919|1|2|2|158.17709334|34099191|4|2|2|2|2|2|||||
3409919|1|3|3|158.17709334|34099191|3|2|2|2|2|2|||||
3409920|1|1|1|138.41513792|34099201|1||||||||||
3409920|1|2|2|138.41513792|34099201|4|2|2|2|2|2|||||
3409921|1|1|1|124.52849074|34099211|1||||||||||
3409921|1|2|2|124.52849074|34099211|4|1|||||||||
3409921|1|3|3|124.52849074|34099211|3|2|2|2|2|2|||||
3409922|1|1|1|220.09523569|34099221|1||||||||||
3409922|1|2|2|220.09523569|34099221|4|2|2|2|2|2|||||
3409922|1|3|3|220.09523569|34099221|2|2|2|2|1||||||1
3409922|1|4|4|220.09523569|34099221|3|2|2|2|2|2|||||
3409923|1|1|1|138.41513792|34099231|1||||||||||
3409923|1|2|2|138.41513792|34099231|4|2|2|2|2|2|||||
3409924|1|1|1|115.57697093|34099241|2|1|||||||||
3409924|1|2|2|115.57697093|34099241|4|1|||||||||
3409924|1|3|3|115.57697093|34099241|5||||||||||
3409925|1|1|1|105.80455683|34099251|1||||||||||
3409925|1|2|2|105.80455683|34099251|4|2|2|2|2|2|||||
3409925|1|3|3|105.80455683|34099251|2|2|2|2|1||||||1
3409926|1|1|1|174.42999937|34099261|1||||||||||
3409926|1|2|2|174.42999937|34099261|4|2|2|2|2|2|||||
3409926|1|3|3|174.42999937|34099261|1||||||||||
3409927|1|1|1|161.25330491|34099271|2|1|||||||||
3409928|1|1|1|160.60957928|34099281|2|1|||||||||
3409928|1|2|2|160.60957928|34099281|3|2|2|2|1||||||1
3409928|1|3|3|160.60957928|34099281|3|2|2|2|2|2|||||
3409928|1|4|4|160.60957928|34099281|1||||||||||
3409929|1|1|1|222.06542562|34099291|1||||||||||
3409929|1|2|2|222.06542562|34099291|1||||||||||
3409930|1|1|1|217.09168656|34099301|1||||||||||
3409930|1|2|2|217.09168656|34099301|1||||||||||
3409930|1|3|3|217.09168656|34099301|3|2|2|2|2|2|||||
3409930|1|4|4|217.09168656|34099301|3|2|2|2|2|2|||||
3409931|1|1|1|162.414371|34099311|4|2|2|2|2|2|||||
3409931|1|2|2|162.414371|34099311|1||||||||||
3409932|1|1|1|170.45276266|34099321|1||||||||||
3409932|1|2|2|170.45276266|34099321|4|2|2|2|2|2|||||
3409932|2|1|1|170.45276266|34099322|1||||||||||
3409932|2|2|2|170.45276266|34099322|3|2|2|2|2|2|||||
3409933|1|1|1|106.43358849|34099331|4|2|2|2|2|2|||||
3409933|1|2|2|106.43358849|34099331|4|2|2|2|2|2|||||
3409933|1|3|3|106.43358849|34099331|6|2|2|2|2|2|||||
3409934|1|1|1|85.836342191|34099341|1||||||||||
3409934|1|2|2|85.836342191|34099341|4|2|2|2|2|2|||||
3409934|1|3|3|85.836342191|34099341|2|2|2|2|1||||||1
3409934|1|4|4|85.836342191|34099341|1||||||||||
3409935|1|1|1|151.18811863|34099351|1||||||||||
3409935|1|2|2|151.18811863|34099351|3|2|2|2|2|2|||||
3409936|1|1|1|175.86064526|34099361|1||||||||||
3409937|1|1|1|115.34594827|34099371|6|2|2|2|2|2|||||
3409937|1|2|2|115.34594827|34099371|6|2|2|2|2|2|||||
3409938|1|1|1|176.72177792|34099381|1||||||||||
3409938|1|2|2|176.72177792|34099381|4|2|2|2|2|2|||||
3409938|1|3|3|176.72177792|34099381|3|2|2|2|2|2|||||
3409939|1|1|1|131.81035919|34099391|1||||||||||
3409939|1|2|2|131.81035919|34099391|3|2|2|2|2|2|||||
3409939|1|3|3|131.81035919|34099391|3|2|2|2|2|2|||||
3409939|1|4|4|131.81035919|34099391|4|2|2|2|2|2|||||
3409940|1|1|1|85.836342191|34099401|4|2|2|2|2|2|||||
3409940|1|2|2|85.836342191|34099401|5||||||||||
3409940|1|3|3|85.836342191|34099401|1||||||||||
3409940|1|4|4|85.836342191|34099401|1||||||||||
3409941|1|1|1|203.3288904|34099411|4|2|2|2|2|2|||||
3409941|1|2|2|203.3288904|34099411|2|2|2|2|1||||||1
3409941|1|3|3|203.3288904|34099411|3|2|2|2|2|2|||||
3409942|1|1|1|115.34594827|34099421|6|2|2|2|2|2|||||
3409942|1|2|2|115.34594827|34099421|4|2|2|2|2|2|||||
3409943|1|1|1|172.53381705|34099431|1||||||||||
3409943|1|2|2|172.53381705|34099431|1||||||||||
3409944|1|1|1|115.34594827|34099441|4|1|||||||||
3409944|1|2|2|115.34594827|34099441|4|2|2|2|2|2|||||
3409945|1|1|1|201.67971893|34099451|1||||||||||
3409945|1|2|2|201.67971893|34099451|4|2|2|2|2|2|||||
3409945|1|3|3|201.67971893|34099451|1||||||||||
3409945|1|4|4|201.67971893|34099451|3|2|2|2|2|2|||||
3409946|1|1|1|183.64959726|34099461|4|2|2|2|2|2|||||
3409947|1|1|1|231.11056229|34099471|1||||||||||
3409947|1|2|2|231.11056229|34099471|3|2|2|2|2|2|||||
3409947|1|3|3|231.11056229|34099471|4|2|2|2|2|2|||||
3409948|1|1|1|227.68985356|34099481|4|1|||||||||
3409948|1|2|2|227.68985356|34099481|2|1|||||||||
3409948|1|3|3|227.68985356|34099481|2|2|2|2|1||||||1
3409949|1|1|1|221.96630703|34099491|4|2|2|2|2|2|||||
3409949|1|2|2|221.96630703|34099491|2|2|2|2|1||||||1
3409950|1|1|1|272.93604509|34099501|2|2|2|2|1||||||1
3409951|1|1|1|279.83647293|34099511|1||||||||||
3409951|1|2|2|279.83647293|34099511|1||||||||||
3409951|1|3|3|279.83647293|34099511|2|1|||||||||
3409951|1|4|4|279.83647293|34099511|3|2|2|2|2|2|||||
3409952|1|1|1|183.64959726|34099521|1||||||||||
3409953|1|1|1|335.40035713|34099531|1||||||||||
3409953|1|2|2|335.40035713|34099531|3|2|2|2|2|2|||||
3409954|1|1|1|335.9808042|34099541|4|2|2|2|2|1|3|1|1|1|1
3409954|1|2|2|335.9808042|34099541|4|2|2|2|2|2|||||
3409955|1|1|1|263.92335287|34099551|4|2|2|2|2|2|||||
3409955|1|2|2|263.92335287|34099551|2|1|||||||||
3409956|1|1|1|358.87802209|34099561|4|2|2|2|1||||||1
3409956|1|2|2|358.87802209|34099561|1||||||||||
3409956|1|4|4|358.87802209|34099561|3|1|||||||||
3409957|1|1|1|341.19984313|34099571|1||||||||||
3409958|1|1|1|249.44076824|34099581|2|1|||||||||
3409958|1|2|2|249.44076824|34099581|1||||||||||
3409958|1|3|3|249.44076824|34099581|1||||||||||
3409959|1|1|1|280.3674527|34099591|1||||||||||
3409959|1|2|2|280.3674527|34099591|1||||||||||
3409960|1|1|1|241.61338665|34099601|1||||||||||
3409960|1|2|2|241.61338665|34099601|3|2|2|2|2|2|||||
3410022|1|1|1|312.14644928|34100221|1||||||||||
3410022|1|2|2|312.14644928|34100221|4|2|2|2|2|2|||||
3410022|1|3|3|312.14644928|34100221|4|2|2|2|2|2|||||
3410022|1|4|4|312.14644928|34100221|3|2|2|2|2|2|||||
3410023|1|1|1|377.81980206|34100231|1||||||||||
3410023|1|2|2|377.81980206|34100231|4|2|2|2|2|2|||||
3410024|1|1|1|389.4521497|34100241|1||||||||||
3410024|1|3|3|389.4521497|34100241|4|2|2|2|2|2|||||
3410025|1|1|1|172.06639858|34100251|1||||||||||
3410025|1|2|2|172.06639858|34100251|4|2|2|2|2|2|||||
3410026|1|1|1|257.74668825|34100261|1||||||||||
3410026|1|2|2|257.74668825|34100261|1||||||||||
3410026|1|3|3|257.74668825|34100261|3|2|2|2|2|2|||||
3410026|1|4|4|257.74668825|34100261|3|2|2|2|2|2|||||
3410027|1|1|1|290.58336464|34100271|1||||||||||
3410027|1|2|2|290.58336464|34100271|1||||||||||
3410027|1|3|3|290.58336464|34100271|3|2|2|2|2|2|||||
3410028|1|1|1|170.12276658|34100281|1||||||||||
3410028|1|2|2|170.12276658|34100281|2|2|2|2|1||||||1
3410029|1|1|1|330.94786902|34100291|1||||||||||
3410029|1|2|2|330.94786902|34100291|4|2|2|2|2|2|||||
3410030|1|1|1|113.79005593|34100301|1||||||||||
3410030|1|2|2|113.79005593|34100301|4|2|2|2|2|2|||||
3410030|1|3|3|113.79005593|34100301|2|2|1||||||||
3410030|1|4|4|113.79005593|34100301|3|2|2|2|2|2|||||
3410031|1|1|1|522.48579623|34100311|4|2|2|2|2|2|||||
3410032|1|1|1|413.62340055|34100321|1||||||||||
3410033|1|1|1|469.34089622|34100331|1||||||||||
3410033|1|2|2|469.34089622|34100331|4|2|2|2|2|2|||||
3410033|1|3|3|469.34089622|34100331|6|2|2|2|2|2|||||
3410034|1|1|1|712.88023674|34100341|1||||||||||
3410035|1|1|1|631.66692536|34100351|1||||||||||
3410035|1|2|2|631.66692536|34100351|4|2|2|2|2|2|||||
3410036|1|1|1|119.66541496|34100361|1||||||||||
3410036|1|2|2|119.66541496|34100361|3|2|2|2|2|2|||||
3410037|1|1|1|215.94683812|34100371|1||||||||||
3410037|1|2|2|215.94683812|34100371|1||||||||||
3410037|1|3|3|215.94683812|34100371|3|2|2|2|2|2|||||
3410038|1|1|1|305.48351358|34100381|6|2|2|2|2|2|||||
3410039|1|1|1|180.18082158|34100391|1||||||||||
3410039|1|2|2|180.18082158|34100391|1||||||||||
3410039|1|3|3|180.18082158|34100391|3|2|2|2|2|2|||||
3410039|1|4|4|180.18082158|34100391|3|2|2|2|2|2|||||
3410040|1|1|1|228.38314148|34100401|1||||||||||
3410040|1|2|2|228.38314148|34100401|1||||||||||
3410040|1|3|3|228.38314148|34100401|2|2|2|1|||||||
3410040|1|4|4|228.38314148|34100401|3|2|2|2|2|2|||||
3410041|1|1|1|147.77415788|34100411|1||||||||||
3410041|1|2|2|147.77415788|34100411|4|2|2|2|2|2|||||
3410041|1|3|3|147.77415788|34100411|1||||||||||
3410042|1|1|1|163.17799527|34100421|1||||||||||
3410042|1|2|2|163.17799527|34100421|2|2|2|2|1||||||1
3410042|1|3|3|163.17799527|34100421|3|2|2|2|2|2|||||
3410043|1|1|1|126.3356423|34100431|1||||||||||
3410043|1|2|2|126.3356423|34100431|3|2|2|2|2|2|||||
3410045|1|2|2|293.51185601|34100451|4|2|2|2|1||||||1
3410045|1|3|3|293.51185601|34100451|3|2|2|2|2|2|||||
3410045|1|4|4|293.51185601|34100451|3|2|2|2|2|2|||||
3410045|1|1|1|293.51185601|34100451|1||||||||||
3410046|1|1|1|158.38183417|34100461|4|2|2|2|2|2|||||
3410046|1|2|2|158.38183417|34100461|3|2|2|2|2|2|||||
3410047|1|1|1|239.49537229|34100471|5||||||||||
3410047|1|2|2|239.49537229|34100471|5||||||||||
3410048|1|1|1|158.38183417|34100481|1||||||||||
3410048|1|2|2|158.38183417|34100481|4|2|2|2|2|2|||||
3410048|1|3|3|158.38183417|34100481|4|2|2|2|2|2|||||
3410049|1|1|1|239.49537229|34100491|4|2|2|2|2|2|||||
3410049|1|2|2|239.49537229|34100491|1||||||||||
3410050|1|3|3|228.27186061|34100501|3|2|2|2|2|2|||||
3410050|1|4|4|228.27186061|34100501|3|2|2|2|2|2|||||
3410050|1|1|1|228.27186061|34100501|2|1|||||||||
3410050|1|2|2|228.27186061|34100501|4|2|2|2|2|2|||||
3410051|1|1|1|525.87893336|34100511|1||||||||||
3410051|1|2|2|525.87893336|34100511|1||||||||||
3410052|1|1|1|390.82766901|34100521|4|2|2|2|2|2|||||
3410053|1|1|1|358.75185141|34100531|1||||||||||
3410053|1|2|2|358.75185141|34100531|1||||||||||
3410053|1|3|3|358.75185141|34100531|3|2|2|2|2|2|||||
3410053|1|4|4|358.75185141|34100531|6|2|2|2|2|2|||||
3410054|1|1|1|233.14714726|34100541|4|2|2|2|2|2|||||
3410055|1|1|1|435.41611982|34100551|4|2|2|2|2|2|||||
3410055|1|2|2|435.41611982|34100551|4|2|2|2|2|2|||||
3410055|1|3|3|435.41611982|34100551|1||||||||||
3410056|1|1|1|228.69584622|34100561|6|1|||||||||
3410056|1|2|2|228.69584622|34100561|4|1|||||||||
3410057|1|1|1|323.92025719|34100571|1||||||||||
3410057|1|2|2|323.92025719|34100571|4|2|2|2|2|2|||||
3410057|1|3|3|323.92025719|34100571|2|2|2|2|1||||||1
3410058|1|4|4|604.95979101|34100581|3|2|2|2|2|2|||||
3410058|1|1|1|604.95979101|34100581|1||||||||||
3410058|1|2|2|604.95979101|34100581|4|2|2|2|2|2|||||
3410058|1|3|3|604.95979101|34100581|1||||||||||
3410059|1|1|1|414.87819209|34100591|1||||||||||
3410059|1|2|2|414.87819209|34100591|1||||||||||
3410059|1|3|3|414.87819209|34100591|3|2|2|2|2|2|||||
3410059|1|4|4|414.87819209|34100591|3|2|2|2|2|2|||||
3410060|1|1|1|151.23994775|34100601|1||||||||||
3410060|1|2|2|151.23994775|34100601|3|2|2|2|2|2|||||
3410060|1|3|3|151.23994775|34100601|3|2|2|2|2|2|||||
3410061|1|1|1|157.97160156|34100611|1||||||||||
3410062|1|1|1|151.23994775|34100621|1||||||||||
3410062|1|2|2|151.23994775|34100621|4|1|||||||||
3410062|1|3|3|151.23994775|34100621|1||||||||||
3410062|1|4|4|151.23994775|34100621|4|2|2|2|2|2|||||
3410063|1|1|1|151.23994775|34100631|1||||||||||
3410063|1|2|2|151.23994775|34100631|4|2|2|2|2|2|||||
3410063|1|3|3|151.23994775|34100631|3|2|2|2|2|2|||||
3410063|1|4|4|151.23994775|34100631|3|2|2|2|2|2|||||
3410064|1|1|1|196.48718308|34100641|4|2|2|2|2|2|||||
3410064|1|2|2|196.48718308|34100641|1||||||||||
3410064|1|3|3|196.48718308|34100641|3|2|2|2|2|2|||||
3410064|1|4|4|196.48718308|34100641|1||||||||||
3410064|1|5|5|196.48718308|34100641|1||||||||||
3410064|2|1|1|196.48718308|34100642|1||||||||||
3410065|1|1|1|151.23994775|34100651|1||||||||||
3410065|1|2|2|151.23994775|34100651|1||||||||||
3410065|1|3|3|151.23994775|34100651|1||||||||||
3410066|1|1|1|173.8456088|34100661|1||||||||||
3410067|1|1|1|127.64310929|34100671|3|1|||||||||
3410067|1|2|2|127.64310929|34100671|1||||||||||
3410068|1|1|1|121.74318136|34100681|4|2|2|2|2|2|||||
3410068|1|2|2|121.74318136|34100681|4|2|2|2|2|2|||||
3410068|1|3|3|121.74318136|34100681|3|1|||||||||
3410068|2|1|1|121.74318136|34100682|1||||||||||
3410068|2|2|2|121.74318136|34100682|4|2|2|2|2|1|10||||
3410068|3|1|1|121.74318136|34100683|1||||||||||
3410070|1|1|1|107.54840729|34100701|1||||||||||
3410070|1|2|2|107.54840729|34100701|4|2|2|2|2|2|||||
3410070|1|3|3|107.54840729|34100701|6|2|2|2|2|2|||||
3410070|1|4|4|107.54840729|34100701|6|2|2|2|2|2|||||
3410070|1|5|5|107.54840729|34100701|6|2|2|2|2|2|||||
3410070|1|6|6|107.54840729|34100701|6|2|2|2|2|2|||||
3410071|1|1|1|214.47477654|34100711|1||||||||||
3410071|1|2|2|214.47477654|34100711|4|2|2|2|2|1|10||||
3410071|1|3|3|214.47477654|34100711|3|2|2|2|2|2|||||
3410071|2|1|1|214.47477654|34100712|1||||||||||
3410072|1|2|2|365.14759098|34100721|1||||||||||
3410072|1|1|1|365.14759098|34100721|4|2|2|2|2|2|||||
3410073|1|1|1|107.54840729|34100731|4|2|2|2|2|2|||||
3410073|1|2|2|107.54840729|34100731|1||||||||||
3410073|1|3|3|107.54840729|34100731|1||||||||||
3410073|1|4|4|107.54840729|34100731|3|1|||||||||
3410073|1|5|5|107.54840729|34100731|3|2|2|2|2|2|||||
3410074|1|1|1|248.64072554|34100741|3|2|2|2|2|1|12||||
3410074|1|2|2|248.64072554|34100741|3|2|2|2|2|2|||||
3410075|1|1|1|62.160181386|34100751|1||||||||||
3410075|1|2|2|62.160181386|34100751|1||||||||||
3410075|1|3|3|62.160181386|34100751|6|2|2|2|2|2|||||
3410076|1|1|1|161.24026521|34100761|1||||||||||
3410076|1|2|2|161.24026521|34100761|3|2|2|2|2|2|||||
3410077|1|1|1|69.447943395|34100771|1||||||||||
3410078|1|1|1|62.160181386|34100781|4|2|2|2|2|2|||||
3410078|1|2|2|62.160181386|34100781|5||||||||||
3410079|1|1|1|164.66687981|34100791|2|2|2|2|1||||||1
3410079|1|2|2|164.66687981|34100791|2|2|2|2|1||||||1
3410079|1|3|3|164.66687981|34100791|3|2|2|2|2|2|||||
3410080|1|1|1|62.160181386|34100801|1||||||||||
3410080|1|2|2|62.160181386|34100801|2|2|2|2|1||||||1
3410081|1|1|1|62.160181386|34100811|4|2|2|2|2|2|||||
3410082|1|1|1|180.92983819|34100821|1||||||||||
3410083|1|1|1|60.081564954|34100831|4|2|2|2|2|2|||||
3410083|1|2|2|60.081564954|34100831|6|2|2|2|2|1|11||||
3410084|1|1|1|81.704828917|34100841|2|2|2|2|1||||||1
3410084|1|2|2|81.704828917|34100841|1||||||||||
3410084|1|3|3|81.704828917|34100841|3|2|2|2|2|2|||||
3410086|1|1|1|86.280464631|34100861|4|2|2|2|2|1|5|1|1|1|1
3410086|1|2|2|86.280464631|34100861|6|2|2|2|2|2|||||
3410087|1|1|1|45.955676123|34100871|2|2|2|2|1||||||1
3410088|1|1|1|41.133157065|34100881|2|2|2|2|1||||||1
3410089|1|1|1|119.05104676|34100891|4|2|2|2|2|2|||||
3410089|1|2|2|119.05104676|34100891|1||||||||||
3410089|1|3|3|119.05104676|34100891|3|2|2|2|2|2|||||
3410090|1|1|1|53.262693993|34100901|4|2|2|2|2|2|||||
3410091|1|1|1|164.53262826|34100911|3|2|2|2|2|2|||||
3410091|1|2|2|164.53262826|34100911|3|2|2|2|2|2|||||
3410092|1|1|1|41.133157065|34100921|4|2|2|2|2|1|6|2||2|
3410092|1|2|2|41.133157065|34100921|1||||||||||
3410093|1|1|1|84.235555981|34100931|6|2|2|2|2|2|||||
3410093|1|2|2|84.235555981|34100931|4|2|2|2|2|2|||||
3410093|1|3|3|84.235555981|34100931|3|2|2|2|2|2|||||
3410094|1|1|1|41.133157065|34100941|2|2|2|2|1||||||1
3410094|1|2|2|41.133157065|34100941|1||||||||||
3410095|1|1|1|41.133157065|34100951|6|1|||||||||
3410095|1|2|2|41.133157065|34100951|1||||||||||
3410096|1|1|1|67.306027099|34100961|1||||||||||
3410096|1|2|2|67.306027099|34100961|1||||||||||
3410096|1|3|3|67.306027099|34100961|3|2|2|2|2|2|||||
3410097|1|1|1|61.73150524|34100971|2|2|2|2|1||||||1
3410098|1|1|1|59.560077527|34100981|1||||||||||
3410098|1|2|2|59.560077527|34100981|6|2|2|2|2|2|||||
3410098|1|3|3|59.560077527|34100981|1||||||||||
3410098|1|4|4|59.560077527|34100981|3|2|2|2|2|2|||||
3410099|1|1|1|66.483698924|34100991|4|2|2|2|2|2|||||
3410099|1|2|2|66.483698924|34100991|1||||||||||
3410100|1|1|1|66.483698924|34101001|4|2|2|2|2|2|||||
3410100|1|2|2|66.483698924|34101001|1||||||||||
3410101|1|1|1|55.253494565|34101011|1||||||||||
3410101|1|2|2|55.253494565|34101011|5||||||||||
3410102|1|1|1|192.10016407|34101021|3|2|2|2|2|1|13||||
3410103|1|1|1|90.411081178|34101031|1||||||||||
3410103|1|2|2|90.411081178|34101031|1||||||||||
3410103|1|3|3|90.411081178|34101031|3|2|2|2|2|2|||||
3410104|1|1|1|52.797783696|34101041|1||||||||||
3410104|1|2|2|52.797783696|34101041|3|2|2|2|2|2|||||
3410105|1|1|1|100.7573952|34101051|1||||||||||
3410106|1|1|1|52.797783696|34101061|1||||||||||
3410106|1|2|2|52.797783696|34101061|4|2|2|2|2|2|||||
3410106|1|3|3|52.797783696|34101061|1||||||||||
3410107|1|1|1|178.72420682|34101071|1||||||||||
3410107|1|2|2|178.72420682|34101071|6|2|2|2|2|2|||||
3410108|1|1|1|52.797783696|34101081|1||||||||||
3410108|1|2|2|52.797783696|34101081|1||||||||||
3410110|1|1|1|52.797783696|34101101|1||||||||||
3410111|1|1|1|230.08121839|34101111|4|2|2|2|2|2|||||
3410111|1|2|2|230.08121839|34101111|2|1|||||||||
3410111|1|3|3|230.08121839|34101111|4|2|2|2|2|1|4|2||2|
3410111|1|9|9|230.08121839|34101111|4|2|2|2|2|1|10||||
3410112|1|1|1|57.520304599|34101121|2|2|2|2|1||||||1
3410112|1|2|2|57.520304599|34101121|5||||||||||
3410112|1|3|3|57.520304599|34101121|1||||||||||
3410113|1|1|1|75.135847436|34101131|5||||||||||
3410113|1|2|2|75.135847436|34101131|1||||||||||
3410113|1|3|3|75.135847436|34101131|2|2|2|2|1||||||1
3410113|1|4|4|75.135847436|34101131|1||||||||||
3410113|1|5|5|75.135847436|34101131|4|2|2|2|2|2|||||
3410113|1|6|6|75.135847436|34101131|1||||||||||
3410114|1|1|1|62.003567887|34101141|1||||||||||
3410114|1|2|2|62.003567887|34101141|2|2|2|2|1||||||1
3410114|1|3|3|62.003567887|34101141|3|2|2|2|2|1|12||||
3410114|1|4|4|62.003567887|34101141|3|2|2|2|2|1|12||||
3410115|1|1|1|81.53952176|34101151|2|2|2|2|1||||||1
3410115|1|2|2|81.53952176|34101151|4|2|2|2|2|1|10||||
3410116|1|1|1|58.993155192|34101161|1||||||||||
3410116|1|2|2|58.993155192|34101161|1||||||||||
3410117|1|1|1|162.59358597|34101171|2|2|2|2|1||||||1
3410117|1|2|2|162.59358597|34101171|2|2|2|2|1||||||1
3410117|1|3|3|162.59358597|34101171|6|2|2|2|2|2|||||
3410118|1|1|1|199.25048239|34101181|1||||||||||
3410118|1|2|2|199.25048239|34101181|1||||||||||
3410118|1|3|3|199.25048239|34101181|1||||||||||
3410118|1|4|4|199.25048239|34101181|1||||||||||
3410118|1|5|5|199.25048239|34101181|2|2|2|2|1||||||1
3410118|1|7|7|199.25048239|34101181|2|2|2|2|1||||||1
3410118|1|8|8|199.25048239|34101181|3|2|2|2|2|2|||||
3410119|1|1|1|230.08121839|34101191|1||||||||||
3410119|1|2|2|230.08121839|34101191|3|2|2|2|1||||||1
3410120|1|1|1|57.520304599|34101201|1||||||||||
3410120|1|2|2|57.520304599|34101201|3|2|2|2|2|2|||||
3410121|1|1|1|131.35301046|34101211|1||||||||||
3410121|1|2|2|131.35301046|34101211|1||||||||||
3410122|1|1|1|136.62393508|34101221|2|2|2|2|1||||||1
3410123|1|1|1|171.75103363|34101231|1||||||||||
