Directorio|Secuencia_p|Secuencia_encuesta|Orden|Fex_c|llave_hogar|P36|P36S1|P6007|P6007S1|P543|P544S1|P544S2|P544S3|P544S4|P544S5|P544S6|P544S7|P544S8|P544S9|P545|P546|P547
3469709|1|1|1|144.23860005|34697091|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469710|1|1|1|105.13934486|34697101|2||2||1|1|2|2|1|2|2|2|2||1||2700000
3469711|1|1|1|382.70933899|34697111|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3469712|1|1|1|142.59776402|34697121|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469713|1|1|1|111.49890683|34697131|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469714|1|1|1|174.88321561|34697141|2||2||1|2|2|2|2|2|2|2|1||8||600000
3469715|1|1|1|112.95035012|34697151|2||2||1|1|2|2|2|2|2|2|2||1||3600000
3469716|1|1|1|101.53299498|34697161|2||2||2|1|2|2|2|2|2|1|2||1||1700000
3469717|1|1|1|128.64715758|34697171|2||2||1|2|2|1|2|2|2|1|2||3||1700000
3469718|1|1|1|103.77482967|34697181|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3469719|1|1|1|316.15119308|34697191|2||1|1|1|1|2|2|1|2|2|2|2||1||5000000
3469720|1|1|1|71.573242822|34697201|2||2||1|1|2|1|2|2|2|2|2||1||8000000
3469721|1|1|1|102.23303786|34697211|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469722|1|1|1|111.72656932|34697221|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3469723|1|1|1|108.12603712|34697231|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469724|1|1|1|213.40073082|34697241|2||2||1|1|2|2|2|2|2|2|2||1||3600000
3469725|1|1|1|116.74541379|34697251|2||2||1|1|2|2|2|2|2|2|1||1||1700000
3469726|1|1|1|130.75408409|34697261|2||2||1|1|2|2|2|2|2|1|2||1||2900000
3469727|1|1|1|213.40073082|34697271|2||2||1|1|2|2|2|2|2|2|2||1||13000000
3469728|1|1|1|176.4103726|34697281|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3469729|1|1|1|130.75408409|34697291|2||2||1|1|2|1|2|2|2|1|2||3||1700000
3469730|1|1|1|156.61906732|34697301|2||2||1|1|2|2|1|2|2|2|2||1||3000000
3469731|1|1|1|141.02772399|34697311|2||2||1|1|2|1|2|2|2|2|2||1||2500000
3469732|1|1|1|153.64546527|34697321|2||1|2|1|1|2|1|2|2|2|2|2||3||3500000
3469733|1|1|1|185.71767758|34697331|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469734|1|1|1|187.08988762|34697341|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3469735|1|1|1|187.08988762|34697351|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3469736|1|1|1|128.70681655|34697361|2||2||1|1|2|2|2|2|2|2|2||1||99
3469737|1|1|1|115.67388578|34697371|2||2||1|1|2|2|2|2|2|2|2||1||3900000
3469739|1|1|1|347.58142865|34697391|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469740|1|1|1|158.34432374|34697401|2||2||1|1|2|2|2|2|2|2|1||1||800000
3469741|1|1|1|130.99930826|34697411|2||2||1|2|2|2|2|2|2|2|1||8||99
3469742|1|1|1|168.78165656|34697421|2||2||1|1|2|2|2|2|2|2|1||8||3300000
3469743|1|1|1|91.043584476|34697431|1|1|2||1|1|2|1|2|2|2|1|2||3||3500000
3469744|1|1|1|130.99930826|34697441|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469745|1|1|1|107.95126713|34697451|2||2||1|1|1|2|2|2|2|2|1||1||99
3469746|1|1|1|148.5901385|34697461|1|1|2||1|1|2|2|2|2|2|1|2||1||5000000
3469747|1|1|1|252.32415697|34697471|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469748|1|1|1|174.41594357|34697481|2||2||1|1|2|2|2|2|2|2|2||1||600000
3469749|1|1|1|228.51797728|34697491|2||2||1|1|2|2|2|2|2|1|2||1||1780000
3469750|1|1|1|176.30623291|34697501|2||2||1|1|2|2|2|2|2|2|2||1||2600000
3469751|1|1|1|255.83557625|34697511|2||2||1|1|2|2|2|2|2|2|2||1||1400000
3469752|1|1|1|118.8718731|34697521|2||2||1|1|2|1|2|2|2|2|2||3||2800000
3469753|1|1|1|118.33440642|34697531|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469754|1|1|1|183.14605287|34697541|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3469755|1|1|1|139.3261626|34697551|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469756|1|1|1|114.25208263|34697561|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469757|1|1|1|154.00204188|34697571|2||2||1|2|1|2|2|2|1|2|1||6||600000
3469758|1|1|1|156.34630634|34697581|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3469759|1|1|1|91.151880092|34697591|2||2||1|1|2|1|2|2|2|2|2||3||3200000
3469760|1|1|1|119.33104287|34697601|2||2||1|1|2|2|2|2|2|1|2||1||800000
3469761|1|1|1|160.55818139|34697611|1|1|2||1|1|2|2|2|2|2|2|2||1||9000000
3469762|1|1|1|130.49896948|34697621|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3469763|1|1|1|79.697727444|34697631|2||2||1|1|1|2|2|2|2|2|1||8||1200000
3469764|1|1|1|114.6741665|34697641|2||2||1|1|2|2|2|2|2|2|2||1||850000
3469765|1|1|1|104.59968233|34697651|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3469766|1|1|1|114.6741665|34697661|2||2||1|1|2|2|2|2|2|1|2||7||470000
3469767|1|1|1|136.70896124|34697671|2||2||1|1|2|2|2|2|2|1|2||1||4100000
3469768|1|1|1|304.26580988|34697681|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469768|1|2|2|304.26580988|34697682|2||2||2|1|2|2|2|2|2|2|2||1||1300000
3469769|1|1|1|118.00955462|34697691|2||2||1|1|1|2|2|2|2|2|2||1||800000
3469770|1|1|1|114.6741665|34697701|2||2||1|2|2|2|2|2|2|1|1||7||800000
3469771|1|1|1|79.697727444|34697711|2||2||1|1|2|2|2|2|2|2|2||1||99
3469772|1|1|1|130.75408409|34697721|1|1|2||1|2|2|1|2|2|2|2|2||3||7000000
3469773|1|1|1|130.75408409|34697731|1|1|2||1|2|2|1|2|2|2|2|2||3||6000000
3469774|1|1|1|130.75408409|34697741|2||2||1|2|2|1|2|2|2|2|2||3||5500000
3469775|1|1|1|213.40073082|34697751|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3469776|1|1|1|139.42001439|34697761|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3469777|1|1|1|163.89176127|34697771|2||2||1|1|2|2|2|2|2|2|2||1||8000000
3469778|1|1|1|131.06898874|34697781|2||2||1|1|2|2|2|2|2|1|2||7||1600000
3469779|1|1|1|141.97905964|34697791|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469780|1|1|1|129.3135418|34697801|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469781|1|1|1|150.50984353|34697811|2||2||1|2|2|2|2|2|2|1|2||7||1600000
3469782|1|1|1|171.27989744|34697821|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469783|1|1|1|75.0239129|34697831|1|2|2||1|1|2|1|1|2|2|1|2||3||10000000
3469784|1|1|1|156.78108701|34697841|2||2||1|2|2|1|2|2|2|2|2||3||2800000
3469785|1|1|1|122.03584298|34697851|2||2||1|1|2|1|2|2|2|2|2||3||3900000
3469786|1|1|1|169.83141106|34697861|2||2||1|1|2|2|2|2|2|2|2||1||4200000
3469787|1|1|1|121.45322549|34697871|1|1|2||1|1|2|1|2|2|2|2|2||3||5000000
3469788|1|1|1|109.77933358|34697881|2||2||1|1|2|2|2|2|2|2|2||1||10000000
3469789|1|1|1|577.31162363|34697891|2||2||1|1|2|2|1|2|2|2|2||4||3500000
3469790|1|1|1|336.17544649|34697901|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469791|1|1|1|493.14802321|34697911|2||2||1|1|2|2|2|2|2|1|2||1||3500000
3469792|1|1|1|603.48119991|34697921|2||2||1|1|2|2|2|2|2|2|2||1||7000000
3469793|1|1|1|508.83889724|34697931|2||2||1|1|2|2|1|2|2|2|2||1||2060000
3469794|1|1|1|324.53334468|34697941|2||2||1|1|2|1|2|2|2|2|2||3||3500000
3469795|1|1|1|369.19031611|34697951|2||2||1|1|2|2|1|2|2|2|1||1||3850000
3469796|1|1|1|638.03912363|34697961|2||2||1|1|2|2|2|2|2|1|2||1||3000000
3469797|1|1|1|1125.1891808|34697971|2||2||1|1|2|1|2|2|2|2|2||1||9500000
3469798|1|1|1|576.44155525|34697981|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469799|1|1|1|641.12887157|34697991|2||2||1|2|2|1|2|2|2|2|2||3||98
3469800|1|1|1|537.80134966|34698001|2||2||1|2|1|1|2|2|2|2|2||3||2300000
3469801|1|1|1|518.12684987|34698011|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469802|1|1|1|576.44155525|34698021|2||2||1|2|2|2|2|2|2|2|1||8||1200000
3469803|1|1|1|483.86094361|34698031|2||2||1|2|2|2|2|2|2|1|2||7||1200000
3469804|1|1|1|477.8342854|34698041|2||2||1|2|2|2|2|2|2|2|2|1||3500000|
3469805|1|1|1|383.81778923|34698051|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469806|1|1|1|468.82556422|34698061|2||2||1|2|2|2|2|2|2|1|2||7||1800000
3469807|1|1|1|496.94118998|34698071|1|1|2||1|1|2|1|2|2|2|1|2||3||98
3469808|1|1|1|685.62168881|34698081|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3469809|1|1|1|668.24189459|34698091|2||2||1|1|2|2|2|2|2|2|2||1||7500000
3469810|1|1|1|463.63007705|34698101|2||2||1|2|2|1|2|2|2|2|2||3||10000000
3469811|1|1|1|322.85638503|34698111|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3469812|1|1|1|1059.0849091|34698121|1|1|2||1|1|2|2|2|2|2|2|2||1||8000000
3469813|1|1|1|383.81778923|34698131|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3469814|1|1|1|324.72120249|34698141|2||2||1|1|2|1|2|2|2|2|2||3||4500000
3469815|1|1|1|314.81054614|34698151|2||2||1|2|2|1|2|2|2|1|2||3||1800000
3469816|1|1|1|367.19544197|34698161|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469817|1|1|1|405.06118811|34698171|2||2||2|2|2|1|2|2|2|2|2||3||2600000
3469818|1|1|1|375.29494921|34698181|2||2||1|2|2|2|2|2|2|1|2||7||850000
3469819|1|1|1|369.95851634|34698191|2||2||1|1|2|2|2|2|2|2|2||1||2200000
3469820|1|1|1|314.81054614|34698201|2||2||1|1|2|1|2|2|2|1|2||3||3000000
3469821|1|1|1|282.55093803|34698211|2||2||1|1|2|1|2|2|2|2|2||3||2500000
3469822|1|1|1|406.59863863|34698221|2||2||1|1|2|2|2|2|2|2|2||1||2920000
3469823|1|1|1|345.98889831|34698231|2||2||1|2|2|1|2|2|2|2|2||3||1600000
3469824|1|1|1|470.03659892|34698241|2||2||1|2|2|1|2|2|2|2|2||3||2920000
3469825|1|1|1|358.19028765|34698251|2||2||1|1|2|1|2|2|2|2|2||3||5000000
3469826|1|1|1|598.47603354|34698261|2||2||1|1|2|2|2|2|2|2|2||1||3660000
3469827|1|1|1|482.23798825|34698271|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3469828|1|1|1|410.47582644|34698281|2||2||2|1|2|2|2|2|2|2|2||1||3500000
3469829|1|1|1|406.59863863|34698291|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3469830|1|1|1|358.19028765|34698301|2||2||1|1|2|2|2|2|2|2|2||1||4000000
3469831|1|1|1|535.87853606|34698311|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3469832|1|1|1|543.98322646|34698321|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469833|1|1|1|417.91100001|34698331|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469834|1|1|1|884.48491328|34698341|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469835|1|1|1|567.74499428|34698351|2||2||1|1|2|1|2|2|2|2|2||1||3000000
3469836|1|1|1|462.67500821|34698361|2||2||1|1|2|2|2|2|2|2|2||1||1760000
3469837|1|1|1|417.91100001|34698371|2||2||1|1|2|2|2|2|2|2|2||1||600000
3469838|1|1|1|759.26392778|34698381|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469839|1|1|1|375.99535764|34698391|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469840|1|1|1|739.40084432|34698401|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469841|1|1|1|371.31220324|34698411|2||2||1|1|2|2|2|2|2|2|2||1||2200000
3469842|1|1|1|517.85914783|34698421|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469843|1|1|1|648.78310125|34698431|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469844|1|1|1|546.16367625|34698441|2||2||1|1|1|2|2|2|2|2|2||1||230000
3469845|1|1|1|447.83839054|34698451|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469846|1|1|1|286.77612024|34698461|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469847|1|1|1|291.64726002|34698471|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469848|1|1|1|341.64706811|34698481|2||2||1|2|2|2|2|2|2|2|1||8||800000
3469849|1|1|1|674.60713725|34698491|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469850|1|1|1|589.81529821|34698501|2||2||1|1|1|2|2|2|2|2|2||1||1700000
3469851|1|1|1|333.55822542|34698511|2||2||1|1|2|2|2|2|2|2|2||1||2920000
3469852|1|1|1|283.98690179|34698521|2||2||1|1|2|1|2|2|2|2|2||3||2900000
3469853|1|1|1|334.05491104|34698531|2||2||1|1|2|1|2|2|2|2|2||3||2000000
3469854|1|1|1|401.01057623|34698541|2||2||1|1|2|1|2|2|2|2|2||1||4300000
3469855|1|1|1|311.66244068|34698551|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3469856|1|1|1|196.96723504|34698561|2||2||1|2|2|2|2|2|2|2|1||8||2000000
3469857|1|1|1|334.05491104|34698571|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3469858|1|1|1|433.21459636|34698581|2||2||1|1|2|2|2|2|2|2|2||1||3920000
3469859|1|1|1|434.39390438|34698591|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469860|1|1|1|567.39412274|34698601|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469861|1|1|1|427.81217855|34698611|2||2||1|1|2|2|2|2|2|2|2||1||2920000
3469862|1|1|1|311.40015038|34698621|2||2||1|1|2|1|2|2|2|2|2||1||4220000
3469863|1|1|1|482.92903432|34698631|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469864|1|1|1|367.67844585|34698641|2||2||1|1|2|1|2|2|2|2|2||1||3920000
3469865|1|1|1|213.74288453|34698651|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3469866|1|1|1|475.96014189|34698661|2||2||1|2|2|2|2|2|2|2|1||8||98
3469867|1|1|1|305.17686537|34698671|2||2||1|1|2|2|2|2|2|2|2||1||1460000
3469868|1|1|1|328.99347299|34698681|2||2||1|1|2|2|2|2|2|2|2||1||800000
3469869|1|1|1|442.93711841|34698691|2||2||1|2|2|2|2|2|2|2|2|1||600000|
3469870|1|1|1|176.45336043|34698701|2||2||1|1|2|2|2|2|2|2|2||1||800000
3469871|1|1|1|145.06677652|34698711|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3469872|1|1|1|269.007223|34698721|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469873|1|1|1|74.750618876|34698731|2||1|1|1|1|2|2|2|2|2|2|1||1||3000000
3469874|1|1|1|236.19737427|34698741|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469875|1|1|1|193.20304783|34698751|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469876|1|1|1|136.20450921|34698761|2||2||1|1|1|1|2|2|2|2|2||3||3000000
3469877|1|1|1|169.74385575|34698771|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469878|1|1|1|177.81450418|34698781|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3469879|1|1|1|171.45081487|34698791|2||2||1|1|2|2|2|2|2|2|1||1||1200000
3469880|1|1|1|86.272989382|34698801|2||2||1|1|1|2|2|2|2|2|2||1||1800000
3469881|1|1|1|90.609514718|34698811|2||2||1|1|2|1|2|2|2|2|2||1||4000000
3469882|1|1|1|152.97485152|34698821|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469883|1|1|1|180.74586874|34698831|2||2||1|1|2|2|2|2|2|2|2||1||1700000
3469884|1|1|1|84.231185173|34698841|2||2||1|1|1|2|2|2|2|2|1||1||2000000
3469885|1|1|1|108.51328727|34698851|2||2||1|1|1|2|2|2|2|2|1||1||800000
3469886|1|1|1|191.33222706|34698861|2||2||1|1|2|2|2|2|2|1|1||1||1200000
3469887|1|1|1|282.80882353|34698871|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469888|1|1|1|84.231185173|34698881|2||2||1|2|1|2|2|2|2|2|1||8||700000
3469889|1|1|1|108.51328727|34698891|2||2||1|2|1|2|2|2|2|2|1||8||500000
3469890|1|1|1|257.16141499|34698901|2||2||1|1|2|2|2|2|2|2|2||1||1600000
3469891|1|1|1|111.86365029|34698911|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469892|1|1|1|88.07760875|34698921|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469893|1|1|1|168.68708034|34698931|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469894|1|1|1|95.072691244|34698941|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469895|1|1|1|148.95671692|34698951|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3469896|1|1|1|90.931672259|34698961|2||2||1|1|1|2|2|2|2|2|2||1||1600000
3469897|1|1|1|184.90919961|34698971|2||2||1|1|1|2|2|2|2|2|2||1||1600000
3469898|1|1|1|165.17465524|34698981|2||2||1|1|2|2|1|2|2|2|2||1||2000000
3469899|1|1|1|148.59070622|34698991|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469900|1|1|1|104.67600515|34699001|2||2||1|2|1|2|2|2|2|2|1||8||500000
3469901|1|1|1|104.67600515|34699011|2||2||1|2|2|2|2|2|2|2|1||8||800000
3469902|1|1|1|104.67600515|34699021|2||2||1|1|2|2|2|2|2|2|1||1||700000
3469903|1|1|1|104.67600515|34699031|2||2||1|1|2|2|2|2|2|2|1||1||600000
3469904|1|1|1|196.54293245|34699041|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469905|1|1|1|175.5142969|34699051|2||1|1|1|1|2|2|1|2|2|2|2||4||1300000
3469906|1|1|1|148.44033811|34699061|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469907|1|1|1|225.4934722|34699071|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469908|1|1|1|146.29236096|34699081|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469910|1|1|1|198.84405389|34699101|2||2||1|1|2|2|2|2|2|2|2||1||3600000
3469911|1|1|1|127.22371312|34699111|2||2||1|1|2|2|2|2|2|2|2||1||1900000
3469912|1|1|1|133.73984786|34699121|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469913|1|1|1|190.1470802|34699131|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469914|1|1|1|126.8731406|34699141|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3469915|1|1|1|182.97414866|34699151|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469916|1|1|1|119.64294265|34699161|2||2||1|1|2|1|2|2|2|1|2||3||4500000
3469917|1|1|1|139.29604808|34699171|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469918|1|1|1|87.886417705|34699181|2||2||1|1|1|2|2|2|2|2|2||1||1500000
3469919|1|1|1|66.788436278|34699191|2||2||1|1|1|2|2|2|2|2|2||1||700000
3469920|1|1|1|118.52988986|34699201|2||2||1|1|2|2|2|2|2|2|2||1||800000
3469921|1|1|1|61.655276859|34699211|2||2||1|1|1|2|2|2|2|2|1||1||500000
3469922|1|1|1|70.455003466|34699221|2||2||1|2|1|2|2|2|2|2|1||8||600000
3469923|1|1|1|141.34252384|34699231|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469924|1|1|1|116.71106414|34699241|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469925|1|1|1|89.362938643|34699251|2||2||1|1|2|2|2|2|2|2|2||1||800000
3469926|1|1|1|100.42545209|34699261|2||1|1|1|1|2|2|2|2|2|2|2||1||1300000
3469927|1|1|1|144.4423787|34699271|2||2||1|1|2|2|2|2|2|2|2||1||800000
3469928|1|1|1|148.5193242|34699281|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469929|1|1|1|88.572004357|34699291|2||2||1|2|1|2|2|2|2|2|1||8||300000
3469930|1|1|1|130.19974668|34699301|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469931|1|1|1|82.105874564|34699311|2||2||1|1|2|2|2|2|2|2|1||1||1300000
3469932|1|1|1|112.81135308|34699321|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469933|1|1|1|63.26685888|34699331|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469934|1|1|1|148.5193242|34699341|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469935|1|1|1|136.94379831|34699351|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469936|1|1|1|110.52694487|34699361|2||2||1|1|1|2|2|2|2|2|1||1||1800000
3469937|1|1|1|229.66927724|34699371|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469938|1|1|1|229.66927724|34699381|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469939|1|1|1|103.10452746|34699391|2||2||1|1|2|2|1|2|2|2|2||1||1000000
3469940|1|1|1|195.16226068|34699401|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469941|1|1|1|192.26343534|34699411|2||2||1|1|2|2|1|2|2|2|2||1||1300000
3469942|1|1|1|150.13786049|34699421|2||2||1|1|1|2|2|2|2|2|2||1||1800000
3469943|1|1|1|185.07829109|34699431|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469944|1|1|1|89.24300439|34699441|2||2||1|1|2|2|2|2|2|2|1||1||1500000
3469945|1|1|1|137.65812692|34699451|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469946|1|1|1|74.628642566|34699461|2||2||1|1|1|2|2|2|2|2|1||1||1500000
3469947|1|1|1|208.97789795|34699471|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469948|1|1|1|124.64100936|34699481|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469949|1|1|1|188.1087214|34699491|2||2||1|2|2|1|2|2|2|1|2||3||1600000
3469950|1|1|1|188.27948785|34699501|2||2||1|1|2|2|2|2|2|2|1||1||1000000
3469951|1|1|1|176.68561949|34699511|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469952|1|1|1|240.4621846|34699521|2||2||1|1|2|2|2|2|2|2|2||1||5000000
3469953|1|1|1|227.22788475|34699531|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469954|1|1|1|212.21942137|34699541|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469955|1|1|1|238.82175311|34699551|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469956|1|1|1|285.4522695|34699561|2||2||1|1|2|2|2|2|2|2|1||1||2000000
3469957|1|1|1|194.16824488|34699571|2||2||1|2|2|1|2|2|2|2|2||3||2500000
3469958|1|1|1|260.50218143|34699581|2||2||1|1|2|2|2|2|2|2|2||1||2500000
3469959|1|1|1|252.82351883|34699591|2||2||1|1|1|2|2|2|2|2|1||1||1200000
3469960|1|1|1|303.58697429|34699601|2||2||1|1|2|2|2|2|2|2|2||1||3000000
3469961|1|1|1|239.12125602|34699611|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469962|1|1|1|214.15883593|34699621|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469963|1|1|1|208.68913714|34699631|2||2||1|2|2|2|2|2|2|2|1||8||800000
3469964|1|1|1|297.14816559|34699641|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469965|1|1|1|218.09495954|34699651|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3469966|1|1|1|218.71400722|34699661|2||2||1|1|2|2|2|2|2|2|2||1||900000
3469967|1|1|1|252.61005368|34699671|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469968|1|1|1|297.08157007|34699681|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469969|1|1|1|434.7918086|34699691|2||2||1|1|2|2|2|2|2|2|2||1||1300000
3469970|1|1|1|275.85919736|34699701|2||2||1|1|2|2|2|2|2|2|2||1||1800000
3469971|1|1|1|284.50841914|34699711|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469972|1|1|1|204.81837161|34699721|2||2||2|1|2|2|2|2|2|2|2||1||1600000
3469973|1|1|1|148.7865593|34699731|2||2||1|2|2|1|2|2|2|2|2||3||1300000
3469974|1|1|1|148.92162881|34699741|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469975|1|1|1|129.98608817|34699751|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469976|1|1|1|177.78631506|34699761|2||2||1|1|2|2|2|2|2|2|2||1||1500000
3469977|1|1|1|199.36636957|34699771|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469978|1|1|1|152.18992743|34699781|2||2||1|1|2|1|2|2|2|2|2||3||1500000
3469979|1|1|1|234.95174746|34699791|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469980|1|1|1|109.22588513|34699801|2||2||1|1|2|2|2|2|2|2|2||1||1200000
3469981|1|1|1|148.92162881|34699811|2||2||1|1|2|2|2|2|2|2|2||1||1000000
3469982|1|1|1|139.75133745|34699821|2||2||1|1|2|2|2|2|2|2|1||8||800000
3469983|1|1|1|142.42467815|34699831|2||2||1|1|1|2|2|2|2|2|1||1||1400000
3469984|1|1|1|133.63957202|34699841|2||2||2|1|1|2|2|2|2|2|2||1||1600000
3469985|1|1|1|89.346939709|34699851|2||2||1|1|2|2|2|2|2|2|2||1||2000000
3469986|1|1|1|237.25303775|34699861|2||2||1|1|2|2|2|2|2|2|2||1||98
3469987|1|1|1|224.60036376|34699871|2||2||1|2|2|1|2|2|2|2|2||3||3000000
3469988|1|1|1|208.68913714|34699881|2||2||2|2|2|1|2|2|2|2|2||3||5000000
3469989|1|1|1|299.16686433|34699891|1|1|2||1|1|2|2|2|2|2|2|2||1||10000000
3469990|1|1|1|209.30818482|34699901|2||2||2|1|2|2|2|2|2|2|2||1||1500000
3469991|1|1|1|223.42710539|34699911|2||2||1|1|2|2|2|2|2|2|2||1||6000000
3469992|1|1|1|377.6010227|34699921|2||2||2|1|2|2|2|2|2|2|2||1||6000000
3469993|1|1|1|111.30087314|34699931|2||2||1|1|1|2|2|2|2|2|2||1||1300000
3469994|1|1|1|129.33635229|34699941|2||2||1|1|2|1|2|2|2|2|2||3||1400000
3469994|1|2|2|129.33635229|34699942|2||2||1|1|1|2|2|2|2|2|2||1||900000
3469995|1|1|1|119.78686067|34699951|2||2||1|2|2|2|2|2|2|2|1||8||98
3469996|1|1|1|161.91305296|34699961|2||2||1|1|2|2|2|2|2|2|2||1||2300000
3469997|1|1|1|137.82233982|34699971|2||2||1|1|2|2|2|2|2|2|2||1||1500000
